"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.770592363E1,4.343517609E0,-5.173092499E0,-1.722917175E-1,6.756975333E0
5.771599763E1,4.328399048E0,-5.276228027E0,-2.059716797E-1,6.827594367E0
5.772607163E1,4.408033447E0,-5.358706512E0,7.619155884E-2,6.939185796E0
5.773614563E1,4.329297180E0,-5.498366089E0,-1.294807434E-1,6.999400616E0
5.774621862E1,4.120780792E0,-5.555547180E0,-3.372486877E-1,6.925220248E0
5.775629263E1,3.979175262E0,-5.682183838E0,-2.664459229E-1,6.942048859E0
5.776636662E1,3.921245728E0,-5.830225983E0,-2.183958435E-1,7.029608795E0
5.777644063E1,3.942202148E0,-5.951922913E0,-2.520758057E-1,7.143520585E0
5.778651462E1,3.813918915E0,-6.138285370E0,-2.908451843E-1,7.232504109E0
5.779658763E1,3.457210693E0,-6.349795532E0,-2.564167786E-1,7.234497816E0
5.780666162E1,3.205284576E0,-6.459217987E0,-2.535726929E-1,7.215237025E0
5.781673563E1,3.257825317E0,-6.606212311E0,-2.261796570E-1,7.369302825E0
5.782680963E1,3.389850769E0,-6.830446014E0,-2.881507874E-1,7.630800212E0
5.783688363E1,3.423830109E0,-7.025041351E0,-3.522175598E-1,7.822907120E0
5.784695763E1,3.513343964E0,-7.467970276E0,-3.418890381E-1,8.260209075E0
5.785703062E1,3.579805756E0,-8.020621033E0,-2.426454163E-1,8.786594778E0
5.786710463E1,3.813918915E0,-8.560398560E0,-1.261875916E-1,9.372423608E0
5.787717862E1,3.979624329E0,-8.851692810E0,-2.324665833E-1,9.707930578E0
5.788725263E1,3.981420593E0,-8.691076813E0,-2.597099304E-1,9.563157185E0
5.789732662E1,4.000281372E0,-8.358318787E0,-2.607577515E-1,9.269937357E0
5.790739963E1,4.154909821E0,-8.183332672E0,-4.987628174E-1,9.191244398E0
5.791747362E1,4.426145782E0,-8.372239838E0,-6.990463257E-1,9.495990320E0
5.792754763E1,4.746479645E0,-8.886420593E0,-9.117539978E-1,1.011577161E1
5.793762163E1,5.247936859E0,-9.612710266E0,-1.237326965E0,1.102161594E1
5.794769563E1,6.084696808E0,-1.033495834E1,-1.490450592E0,1.208537720E1
5.795776863E1,6.690487061E0,-1.093925171E1,-1.675016785E0,1.293195756E1
5.796784262E1,7.276518402E0,-1.122171432E1,-1.566492462E0,1.346582679E1
5.797791663E1,7.770191803E0,-1.126826752E1,-1.412462769E0,1.376026106E1
5.798799062E1,8.067174225E0,-1.094493988E1,-1.178499298E0,1.364770565E1
5.799806463E1,8.225544891E0,-1.035037628E1,-1.121617584E0,1.326830449E1
5.800813862E1,8.388256531E0,-9.868827667E0,-1.114731903E0,1.299997055E1
5.801821163E1,8.752898254E0,-9.715247040E0,-1.115630035E0,1.312417172E1
5.802828562E1,9.312285004E0,-1.003573059E1,-1.264720001E0,1.374896568E1
5.803835963E1,9.857002258E0,-1.050769913E1,-1.497635651E0,1.448499731E1
5.804843363E1,1.036579422E1,-1.078118042E1,-1.611698456E0,1.504264315E1
5.805850763E1,1.077474380E1,-1.070453979E1,-1.757944336E0,1.528962539E1
5.806858063E1,1.099987564E1,-1.031654663E1,-1.967658234E0,1.520855277E1
5.807865462E1,1.099328934E1,-9.564360809E0,-2.027683411E0,1.471193081E1
5.808872863E1,1.064840652E1,-8.685388641E0,-2.085762634E0,1.389873890E1
5.809880262E1,1.020023849E1,-7.950417023E0,-1.788031769E0,1.305569048E1
5.810887663E1,9.877808990E0,-7.094496918E0,-1.639989624E0,1.227161615E1
5.811895062E1,9.210796051E0,-6.293063507E0,-1.378782806E0,1.124021593E1
5.812902363E1,8.438252563E0,-5.634283447E0,-1.240320740E0,1.022192016E1
5.813910150E1,8.079897766E0,-5.029541016E0,-9.797126770E-1,9.567699184E0
5.814917550E1,7.705975342E0,-4.586462402E0,-6.656657410E-1,8.992263576E0
5.815924950E1,7.200925598E0,-4.358037415E0,-4.484674072E-1,8.428934843E0
5.816932350E1,6.751859436E0,-4.149371338E0,-2.812651062E-1,7.929943153E0
5.817939750E1,6.418053589E0,-4.098776550E0,-6.735992432E-2,7.615505133E0
5.818947050E1,6.254294128E0,-4.101470947E0,2.044747925E-1,7.481982954E0
5.819954450E1,6.086044006E0,-4.162693634E0,2.395019531E-1,7.377351227E0
5.820961850E1,5.940396881E0,-4.256847839E0,2.510279846E-1,7.312460850E0
5.821969250E1,5.802084503E0,-4.416266327E0,4.463717651E-1,7.305261159E0
5.822976650E1,5.661227417E0,-4.646337891E0,4.694238281E-1,7.338822139E0
5.823983950E1,5.711373138E0,-4.888833618E0,4.691244507E-1,7.532632675E0
5.824991350E1,5.837411041E0,-5.038971405E0,5.393284607E-1,7.730295963E0
5.825998750E1,5.897286530E0,-5.175487518E0,5.667214966E-1,7.866691345E0
5.827006150E1,6.049819336E0,-5.403164062E0,6.795867920E-1,8.139799389E0
5.828013550E1,6.259832611E0,-5.721102905E0,7.560777283E-1,8.513998843E0
5.829020950E1,6.393804016E0,-5.921536102E0,8.752299500E-1,8.758501417E0
5.830028250E1,6.577023010E0,-6.067781982E0,9.422904968E-1,8.997950947E0
5.831035650E1,6.886728973E0,-6.190377045E0,9.541159058E-1,9.309035453E0
5.832043050E1,7.191495209E0,-6.266418915E0,9.425898743E-1,9.585097027E0
5.833050450E1,7.580985260E0,-6.469097443E0,8.608598328E-1,1.000308147E1
5.834057850E1,7.936495972E0,-6.616690521E0,7.765850830E-1,1.036202906E1
5.835065150E1,8.202941895E0,-6.561754761E0,5.881269836E-1,1.052096833E1
5.836072550E1,8.362360382E0,-6.405330048E0,4.312532043E-1,1.054245244E1
5.837079950E1,8.706045685E0,-6.346203003E0,1.670526123E-1,1.077485177E1
5.838087350E1,9.048383789E0,-6.520141296E0,-4.640350342E-2,1.115292092E1
5.839094750E1,9.176068268E0,-6.706503754E0,-1.529818726E-1,1.136665408E1
5.840102150E1,9.235045624E0,-6.877448273E0,-4.236190796E-1,1.152236154E1
5.841109450E1,9.536219330E0,-7.132068787E0,-7.786807251E-1,1.193365945E1
5.842116850E1,9.979447632E0,-7.671846313E0,-9.285191345E-1,1.262175696E1
5.843124250E1,1.048479675E1,-8.249794464E0,-1.132844238E0,1.338930199E1
5.844131650E1,1.051503387E1,-8.418194275E0,-1.048868866E0,1.351044256E1
5.845139050E1,1.042267593E1,-8.106991425E0,-8.885522461E-1,1.323423623E1
5.846146350E1,1.071337143E1,-8.094267883E0,-9.572593689E-1,1.346142063E1
5.847153750E1,1.117965179E1,-8.859326935E0,-1.080752563E0,1.430525477E1
5.848161150E1,1.156480087E1,-1.000594254E1,-1.066831512E0,1.532976304E1
5.849168550E1,1.200832855E1,-1.094224548E1,-1.062939606E0,1.628074112E1
5.850175950E1,1.222762253E1,-1.168185745E1,-1.418450317E0,1.697034318E1
5.851183350E1,1.235395981E1,-1.173095535E1,-1.384920044E0,1.709250245E1
5.852190650E1,1.197629517E1,-1.131392258E1,-1.134341125E0,1.651433377E1
5.853198050E1,1.108894043E1,-1.026834686E1,-7.496411133E-1,1.513160629E1
5.854205450E1,1.042072998E1,-9.105115814E0,-6.234535217E-1,1.385219988E1
5.855212850E1,1.003707779E1,-8.452922058E0,-3.990701294E-1,1.312836924E1
5.856220250E1,9.798623657E0,-8.346044312E0,-2.450404358E-1,1.287359802E1
5.857227550E1,9.920919342E0,-8.563392334E0,-2.797682190E-1,1.310856968E1
5.858234950E1,1.017553986E1,-9.239835663E0,-4.860392761E-1,1.375326902E1
5.859242350E1,1.034588562E1,-9.894574127E0,-5.900729370E-1,1.432787955E1
5.860249750E1,1.026250900E1,-1.035980667E1,-6.170169067E-1,1.459538952E1
5.861257150E1,1.007958939E1,-1.058493851E1,-5.608836365E-1,1.462715406E1
5.862264550E1,9.715546417E0,-1.040815613E1,-3.791615295E-1,1.424307971E1
5.863271850E1,9.332343292E0,-9.959539032E0,-1.302291870E-1,1.364924938E1
5.864279250E1,8.728349304E0,-9.426497498E0,5.733078003E-2,1.284703170E1
5.865286650E1,8.223748627E0,-8.853339386E0,2.718347168E-1,1.208658570E1
5.866294050E1,7.764353943E0,-8.282276917E0,5.083428955E-1,1.136396566E1
5.867301450E1,7.380701752E0,-7.819589081E0,5.605842590E-1,1.076731101E1
5.868308850E1,7.059170380E0,-7.352859650E0,6.472540283E-1,1.021348957E1
5.869316150E1,6.707252197E0,-6.855593719E0,6.348298645E-1,9.611940816E0
5.870323550E1,6.331383820E0,-6.366261292E0,5.495072937E-1,8.995424513E0
5.871330950E1,6.016738129E0,-5.940845947E0,5.273533630E-1,8.471888210E0
5.872338350E1,5.738017731E0,-5.627098389E0,4.745132446E-1,8.050729568E0
5.873345750E1,5.429958344E0,-5.322332153E0,4.290078735E-1,7.615491771E0
5.874353050E1,5.274731140E0,-5.053341522E0,3.742218018E-1,7.314307288E0
5.875360450E1,5.200186157E0,-4.895868988E0,3.149450684E-1,7.149171953E0
5.876367850E1,5.044210510E0,-4.818330231E0,1.965412903E-1,6.978466476E0
5.877375250E1,4.975054321E0,-4.787344666E0,1.854643250E-1,6.906824991E0
5.878382650E1,4.944517822E0,-4.790637817E0,2.995271301E-1,6.891167078E0
5.879390050E1,4.861440582E0,-4.798271942E0,2.345622253E-1,6.834620516E0
5.880397350E1,4.846920776E0,-4.918322296E0,2.532733154E-1,6.909897437E0
5.881404750E1,4.834047546E0,-5.122797089E0,3.385958862E-1,7.051646110E0
5.882412150E1,4.830155640E0,-5.299878845E0,3.694317627E-1,7.180222775E0
5.883419550E1,4.769382019E0,-5.497917023E0,4.050576782E-1,7.289593141E0
5.884426950E1,4.547393646E0,-5.692512360E0,4.863386536E-1,7.302055274E0
5.885434250E1,4.691843262E0,-6.025869141E0,5.626799011E-1,7.657747761E0
5.886441650E1,4.825215912E0,-6.290369110E0,6.087840271E-1,7.951230730E0
5.887449050E1,4.909041595E0,-6.499484253E0,6.462062073E-1,8.170652814E0
5.888456450E1,5.059628448E0,-6.778354340E0,7.204518127E-1,8.489109400E0
5.889463850E1,5.013374634E0,-7.018155670E0,7.988887024E-1,8.661792966E0
5.890471250E1,5.003944244E0,-7.261250153E0,8.668473816E-1,8.860961357E0
5.891478550E1,5.118755493E0,-7.471113739E0,9.157955933E-1,9.102630382E0
5.892485950E1,5.123246155E0,-7.782915344E0,9.882449341E-1,9.370061391E0
5.893493350E1,5.166805573E0,-8.055947571E0,1.068029022E0,9.629893929E0
5.894500750E1,5.285508728E0,-8.302185516E0,1.121916962E0,9.905633979E0
5.895508150E1,5.368286591E0,-8.594078522E0,1.183888092E0,1.020187618E1
5.896515450E1,5.530249786E0,-8.904233551E0,1.246158600E0,1.055565958E1
5.897522850E1,5.793552246E0,-9.258247375E0,1.201551361E0,1.098745274E1
5.898530250E1,5.971831512E0,-9.470805359E0,1.122066650E0,1.125246459E1
5.899537650E1,5.949527893E0,-9.456135864E0,9.876461792E-1,1.121565123E1
5.900545050E1,5.996979218E0,-9.474996643E0,8.289761353E-1,1.124395493E1
5.901552450E1,6.297404480E0,-9.835746460E0,6.128256226E-1,1.169507447E1
5.902559750E1,6.621330872E0,-1.053868469E1,4.082011414E-1,1.245281196E1
5.903567150E1,6.941065979E0,-1.114178055E1,3.020718384E-1,1.313045765E1
5.904574550E1,7.249724121E0,-1.141331589E1,1.957928467E-1,1.352259643E1
5.905581950E1,7.549850006E0,-1.146510818E1,-7.200027466E-2,1.372785944E1
5.906589350E1,7.687114563E0,-1.106424179E1,-2.462379456E-1,1.347478422E1
5.907596650E1,7.585475922E0,-9.999505920E0,-2.131567383E-1,1.255288809E1
5.908604050E1,7.329957275E0,-8.876241760E0,-3.007246399E-1,1.151548422E1
5.909611450E1,7.129075012E0,-7.937094727E0,-3.653901672E-1,1.067495636E1
5.910618850E1,7.085066528E0,-7.283553772E0,-5.920188904E-1,1.017835004E1
5.911626250E1,7.275470581E0,-7.094945984E0,-9.803114319E-1,1.020939475E1
5.912633650E1,7.950866089E0,-7.421566772E0,-1.421743469E0,1.096892335E1
5.913640496E1,8.515192566E0,-7.724087677E0,-1.986668701E0,1.166691422E1
5.914647896E1,8.993597717E0,-8.100704498E0,-2.420915680E0,1.234370471E1
5.915655296E1,9.257798309E0,-8.547974396E0,-2.604434052E0,1.286692553E1
5.916662696E1,9.199719086E0,-8.884774017E0,-2.780767365E0,1.308841884E1
5.917670096E1,8.979077911E0,-8.812624054E0,-2.988535309E0,1.293126158E1
5.918677396E1,8.583899689E0,-8.535250854E0,-2.905308380E0,1.244888179E1
5.919684796E1,8.284971313E0,-8.086035004E0,-2.606529694E0,1.186670589E1
5.920692196E1,7.994275818E0,-7.562872925E0,-2.469414825E0,1.127845301E1
5.921699596E1,7.569309540E0,-7.020251312E0,-2.429597626E0,1.060572110E1
5.922706996E1,7.219487000E0,-6.519692230E0,-2.121089172E0,9.956224113E0
5.923714396E1,7.127278748E0,-6.106701050E0,-1.390308838E0,9.488037664E0
5.924721696E1,6.661896515E0,-5.711073761E0,-1.325194244E0,8.874309464E0
5.925729096E1,6.065836029E0,-5.070106659E0,-1.353934479E0,8.020815846E0
5.926736496E1,5.873635712E0,-4.645589447E0,-9.957293701E-1,7.554639287E0
5.927743896E1,5.751938782E0,-4.508025513E0,-1.041234741E0,7.381819800E0
5.928751296E1,5.478307800E0,-4.303101654E0,-1.129551086E0,7.057225082E0
5.929758596E1,5.299130402E0,-4.121379547E0,-1.000818787E0,6.787355201E0
5.930765996E1,5.273383942E0,-3.967499542E0,-1.087189178E0,6.688169490E0
5.931773396E1,5.366789703E0,-3.890409851E0,-1.491199036E0,6.794217769E0
5.932780796E1,5.554199982E0,-3.719165955E0,-1.531764679E0,6.857669857E0
5.933788196E1,5.485343170E0,-3.816014557E0,-1.633553009E0,6.878913593E0
5.934795596E1,5.372178497E0,-3.831432495E0,-1.687740326E0,6.810920949E0
5.935802896E1,5.289400635E0,-3.934568024E0,-1.517693939E0,6.764760121E0
5.936810296E1,5.194048920E0,-4.106859741E0,-1.396446075E0,6.767163568E0
5.937817696E1,5.213658142E0,-4.337979126E0,-1.121168518E0,6.874395462E0
5.938825096E1,5.371130676E0,-4.736600189E0,-9.343569946E-1,7.222011429E0
5.939832496E1,5.621859283E0,-5.246439972E0,-1.030906219E0,7.758427793E0
5.940839796E1,6.027066650E0,-5.691464539E0,-8.686436462E-1,8.335037060E0
5.941847196E1,6.292614441E0,-6.112239532E0,-6.384223938E-1,8.795683700E0
5.942854596E1,6.571185150E0,-6.347699890E0,-4.399351501E-1,9.146983716E0
5.943861996E1,6.891519012E0,-6.516099701E0,-3.017724609E-1,9.489133587E0
5.944869396E1,7.242539063E0,-6.680906982E0,-1.733395386E-1,9.854894052E0
5.945876796E1,7.542664948E0,-6.885830841E0,-2.004331970E-1,1.021502004E1
5.946884096E1,7.945776672E0,-6.997348938E0,-1.124162292E-1,1.058824331E1
5.947891496E1,8.326435089E0,-7.118746490E0,-9.520202637E-2,1.095514200E1
5.948898896E1,8.620423737E0,-7.301366730E0,-1.678010559E-1,1.129822193E1
5.949906296E1,8.974138184E0,-7.420668640E0,-1.004411316E-1,1.164523798E1
5.950913696E1,9.172924805E0,-7.638914795E0,-9.445358276E-2,1.193752446E1
5.951920996E1,9.404642944E0,-8.010142822E0,-2.495310974E-1,1.235604964E1
5.952928396E1,9.758357391E0,-8.426277466E0,-3.201841736E-1,1.289690695E1
5.953935796E1,1.006312363E1,-8.849896545E0,-3.924838257E-1,1.340675835E1
5.954943196E1,1.030756531E1,-9.171577606E0,-4.140390015E-1,1.380344764E1
5.955950596E1,1.043105850E1,-9.216035156E0,-3.873944092E-1,1.392452369E1
5.956957896E1,1.058763290E1,-9.197773132E0,-3.724255371E-1,1.402981475E1
5.957965296E1,1.084030746E1,-9.484876099E0,-4.005670166E-1,1.440956607E1
5.958972696E1,1.131631760E1,-9.968370667E0,-3.198847961E-1,1.508409043E1
5.959980096E1,1.179367493E1,-1.068103867E1,-6.176156616E-1,1.592346710E1
5.960987496E1,1.207449097E1,-1.102577179E1,-7.461982727E-1,1.636819439E1
5.961994896E1,1.200219131E1,-1.080707657E1,-6.984475708E-1,1.616580741E1
5.963002196E1,1.165685944E1,-1.021820114E1,-5.233117676E-1,1.551025021E1
5.964009596E1,1.124731110E1,-9.390123138E0,-3.309617615E-1,1.465557761E1
5.965016996E1,1.081036972E1,-8.650211792E0,-2.582130432E-1,1.384763270E1
5.966024396E1,1.053479279E1,-8.111781464E0,-1.092727661E-1,1.329642050E1
5.967031796E1,1.040007294E1,-7.826325073E0,-1.092727661E-1,1.301632904E1
5.968039096E1,1.042028091E1,-7.905959473E0,-4.300556946E-1,1.308706986E1
5.969046496E1,1.047431854E1,-8.353977814E0,-5.794450378E-1,1.341029645E1
5.970053896E1,1.044333298E1,-8.991053009E0,-5.819897461E-1,1.379278616E1
5.971061296E1,1.032403107E1,-9.498497772E0,-5.629792786E-1,1.404008629E1
5.972068696E1,1.013602203E1,-9.829609222E0,-4.601431274E-1,1.412699161E1
5.973075996E1,9.876910858E0,-9.879305878E0,-2.237846375E-1,1.397154724E1
5.974083396E1,9.466614075E0,-9.467362518E0,1.639091492E-1,1.338934656E1
5.975090796E1,9.047635345E0,-9.003626862E0,3.535647583E-1,1.276910373E1
5.976098196E1,8.700058136E0,-8.552764435E0,6.806346130E-1,1.221900383E1
5.977105596E1,8.483458557E0,-8.127648468E0,9.532177734E-1,1.178712700E1
5.978112996E1,8.301137695E0,-7.794740753E0,9.978250122E-1,1.143077098E1
5.979120296E1,7.992778931E0,-7.401059418E0,1.017434235E0,1.094053783E1
5.980127696E1,7.744595032E0,-7.015311584E0,1.040486298E0,1.050123614E1
5.981135096E1,7.471413116E0,-6.612050171E0,1.020278320E0,1.002906722E1
5.982142496E1,7.161258087E0,-6.143075409E0,9.644444275E-1,9.484257795E0
5.983149896E1,6.792125702E0,-5.705235901E0,8.590635681E-1,8.911828008E0
5.984157196E1,6.450985107E0,-5.355413361E0,7.996371460E-1,8.422296640E0
5.985164596E1,6.194268951E0,-5.068909149E0,6.584806824E-1,8.030965360E0
5.986171996E1,5.931864624E0,-4.870421906E0,5.816903687E-1,7.697167735E0
5.987179396E1,5.687872009E0,-4.733007660E0,5.255570984E-1,7.418184398E0
5.988186796E1,5.511838074E0,-4.712350616E0,3.836521912E-1,7.261803928E0
5.989194096E1,5.419031067E0,-4.671485596E0,4.209246826E-1,7.166997486E0
5.990201496E1,5.238356781E0,-4.613855438E0,4.102967834E-1,6.992595171E0
5.991208896E1,5.181175690E0,-4.691094818E0,3.088078308E-1,6.996164263E0
5.992216296E1,5.079537048E0,-4.859344940E0,3.091072083E-1,7.036368178E0
5.993223696E1,4.986580353E0,-5.041965179E0,4.186793518E-1,7.103709516E0
5.994231096E1,4.943320312E0,-5.285359039E0,4.282594299E-1,7.249471845E0
5.995238396E1,4.906197510E0,-5.533992004E0,4.171824646E-1,7.407420787E0
5.996245796E1,4.837939453E0,-5.803880768E0,4.939727783E-1,7.571967989E0
5.997253196E1,4.847369843E0,-6.130351868E0,5.167254639E-1,7.832318534E0
5.998260596E1,4.926106110E0,-6.404880981E0,5.780978394E-1,8.100815940E0
5.999267996E1,4.781057739E0,-6.626869354E0,5.863307190E-1,8.192538938E0
6.000275296E1,4.825664978E0,-6.871311035E0,5.932164001E-1,8.417473702E0
6.001282696E1,4.906197510E0,-7.130122833E0,5.974076843E-1,8.675616495E0
6.002290096E1,5.018314362E0,-7.293582916E0,6.277944946E-1,8.875469380E0
6.003297496E1,5.094954987E0,-7.489974518E0,6.282435608E-1,9.080362028E0
6.004304896E1,5.076543274E0,-7.602540436E0,7.535330200E-1,9.172661811E0
6.005312196E1,5.109474792E0,-7.739954681E0,8.009843445E-1,9.308877862E0
6.006319596E1,5.056934052E0,-7.854017487E0,9.105564880E-1,9.385482715E0
6.007326996E1,5.227579193E0,-7.958200836E0,9.593550110E-1,9.569791367E0
6.008334396E1,5.519023132E0,-8.319399719E0,8.907975769E-1,1.002325039E1
6.009341796E1,5.909561005E0,-8.874595184E0,8.204438782E-1,1.069366537E1
6.010349196E1,6.214027863E0,-9.349258118E0,7.843688965E-1,1.125335524E1
6.011356496E1,6.432723083E0,-9.473499756E0,7.804769897E-1,1.147764210E1
6.012363896E1,6.505022736E0,-9.275461578E0,7.119195557E-1,1.135149055E1
6.013371296E1,6.536307678E0,-9.043893127E0,5.453160095E-1,1.117196001E1
6.014379133E1,6.596781921E0,-8.917256470E0,3.522175598E-1,1.109770480E1
6.015386533E1,6.745123444E0,-9.024732971E0,1.204994202E-1,1.126752038E1
6.016393833E1,6.848558350E0,-9.271719360E0,-1.529818726E-1,1.152783305E1
6.017401233E1,6.995552673E0,-9.650880890E0,-4.025129700E-1,1.192641085E1
6.018408633E1,7.276368713E0,-1.022972717E1,-7.388635254E-1,1.257532421E1
6.019416033E1,7.527546387E0,-1.067205734E1,-9.526190186E-1,1.309443567E1
6.020423433E1,7.613168335E0,-1.061457687E1,-9.343569946E-1,1.309590002E1
6.021430733E1,7.450007629E0,-9.907746735E0,-8.800199890E-1,1.242740899E1
6.022438133E1,7.085515594E0,-8.837921448E0,-7.806266785E-1,1.135441609E1
6.023445533E1,6.777007141E0,-7.936196594E0,-6.430627441E-1,1.045583913E1
6.024452933E1,6.737489319E0,-7.326664124E0,-6.403683472E-1,9.974158667E0
6.025460333E1,7.104526062E0,-7.105274506E0,-6.730004883E-1,1.007035978E1
6.026467633E1,7.367229767E0,-7.313940582E0,-9.596543884E-1,1.042548502E1
6.027475033E1,7.848029938E0,-7.838898926E0,-1.393751678E0,1.117955518E1
6.028482433E1,8.461753693E0,-8.498577118E0,-1.788031769E0,1.212535138E1
6.029489833E1,9.050180054E0,-9.077722778E0,-2.206262054E0,1.300685981E1
6.030497233E1,9.553134155E0,-9.432185669E0,-2.749931488E0,1.370367184E1
6.031504633E1,9.742340698E0,-9.575437775E0,-2.931653595E0,1.397128497E1
6.032511933E1,9.698481903E0,-9.244176636E0,-2.946323090E0,1.371846102E1
6.033519333E1,9.549541626E0,-8.468040619E0,-2.861299896E0,1.308008006E1
6.034526733E1,9.404193878E0,-7.576195221E0,-2.827021179E0,1.240280796E1
6.035534133E1,8.958869934E0,-6.627767487E0,-2.684218140E0,1.146270820E1
6.036541533E1,8.146808624E0,-5.726641388E0,-2.641257477E0,1.030248288E1
6.037548833E1,7.727979584E0,-4.995561676E0,-2.465522919E0,9.526600032E0
6.038556233E1,7.470664673E0,-4.359234924E0,-2.027384033E0,8.883920632E0
6.039563633E1,7.113507385E0,-4.005969543E0,-1.919757843E0,8.386611323E0
6.040571033E1,6.647825775E0,-3.688928833E0,-1.803749084E0,7.813788725E0
6.041578433E1,6.246360626E0,-3.331472168E0,-1.625619507E0,7.263495485E0
6.042585733E1,5.955365753E0,-3.201242981E0,-1.595232697E0,6.946877373E0
6.043593133E1,5.789510651E0,-3.282374268E0,-1.584754486E0,6.841334752E0
6.044600533E1,5.587879944E0,-3.377127228E0,-1.434766388E0,6.684904275E0
6.045607933E1,5.401218109E0,-3.310964813E0,-1.325194244E0,6.472386333E0
6.046615333E1,5.238955536E0,-3.438200226E0,-1.270857239E0,6.393977950E0
6.047622733E1,5.070256348E0,-3.526217194E0,-1.077309723E0,6.269154916E0
6.048630033E1,4.870272217E0,-3.620521088E0,-9.006770325E-1,6.135058560E0
6.049637433E1,4.672234039E0,-3.794609070E0,-7.517367554E-1,6.065800612E0
6.050644833E1,4.680017853E0,-4.005969543E0,-5.971083069E-1,6.189256613E0
6.051652233E1,4.806504822E0,-4.277055817E0,-4.840933228E-1,6.452134639E0
6.052659633E1,4.957391052E0,-4.583169250E0,-3.754193115E-1,6.761812337E0
6.053666933E1,5.120402069E0,-4.857548676E0,-2.622546387E-1,7.062795054E0
6.054674333E1,5.324577484E0,-5.092559967E0,-1.845661926E-1,7.370166693E0
6.055681733E1,5.682333527E0,-5.369783478E0,-1.465452576E-1,7.819524565E0
6.056689133E1,5.986950073E0,-5.677992554E0,-8.726852417E-2,8.251714150E0
6.057696533E1,6.352789307E0,-5.959706726E0,-4.790039062E-3,8.710686493E0
6.058703833E1,6.748715973E0,-6.276747437E0,-9.310638428E-2,9.216908075E0
6.059711233E1,7.121590576E0,-6.618337097E0,-2.616558838E-1,9.725631191E0
6.060718633E1,7.521259460E0,-6.924151154E0,-2.945874023E-1,1.022741389E1
6.061726033E1,7.932604065E0,-7.110064545E0,-2.992277527E-1,1.065686456E1
6.062733433E1,8.246800690E0,-7.163204041E0,-5.143304443E-1,1.093552694E1
6.063740733E1,8.566984863E0,-7.341483307E0,-7.122189331E-1,1.130477167E1
6.064748133E1,8.980724487E0,-7.734416199E0,-8.193960571E-1,1.188048889E1
6.065755533E1,9.414372711E0,-8.266709290E0,-1.004860382E0,1.256895542E1
6.066762933E1,9.842033386E0,-8.803493042E0,-1.135838013E0,1.325357457E1
6.067770333E1,1.021311172E1,-9.323811035E0,-1.175355835E0,1.387885315E1
6.068777633E1,1.051144135E1,-9.778415680E0,-1.344653778E0,1.441928938E1
6.069785033E1,1.088117249E1,-9.779613190E0,-1.251697083E0,1.468357907E1
6.070792433E1,1.080707657E1,-9.251212006E0,-1.089135132E0,1.426758714E1
6.071799833E1,1.057056839E1,-8.556656342E0,-1.040935364E0,1.363953189E1
6.072807233E1,1.059167450E1,-8.417146454E0,-1.008153534E0,1.356644009E1
6.073814533E1,1.076082275E1,-8.927884369E0,-1.077609100E0,1.402368236E1
6.074821933E1,1.091320587E1,-9.683513031E0,-1.370100861E0,1.465420293E1
6.075829333E1,1.098131424E1,-1.001477417E1,-1.684896240E0,1.495740083E1
6.076836733E1,1.090856552E1,-9.976004791E0,-1.583706665E0,1.486692975E1
6.077844133E1,1.066008224E1,-9.959688721E0,-1.623074799E0,1.467879848E1
6.078851533E1,1.022269180E1,-9.479038239E0,-1.554217987E0,1.402751536E1
6.079858833E1,9.998757477E0,-8.754095764E0,-1.371148682E0,1.335999223E1
6.080866233E1,1.007779312E1,-8.195158081E0,-1.121018829E0,1.303760766E1
6.081873633E1,1.018122803E1,-7.937543793E0,-9.955796814E-1,1.294809579E1
6.082881033E1,1.037312897E1,-7.870632935E0,-9.686357117E-1,1.305706408E1
6.083888433E1,1.059167450E1,-8.078999634E0,-9.114546204E-1,1.335232389E1
6.084895733E1,1.090676926E1,-8.735983429E0,-8.012837219E-1,1.399703818E1
6.085903133E1,1.105765549E1,-9.360634460E0,-6.649172974E-1,1.450294237E1
6.086910533E1,1.100870728E1,-9.638456726E0,-5.653742981E-1,1.464278430E1
6.087917933E1,1.090991272E1,-9.747130737E0,-3.836521912E-1,1.463488784E1
6.088925333E1,1.070498886E1,-9.744436340E0,-1.594184875E-1,1.447674827E1
6.089932633E1,1.047312103E1,-9.371112671E0,2.210902405E-1,1.405535121E1
6.090940033E1,1.012599289E1,-8.959768066E0,4.023632813E-1,1.352682786E1
6.091947433E1,9.807305603E0,-8.438701630E0,6.252497864E-1,1.295321835E1
6.092954833E1,9.517358551E0,-7.932604065E0,7.803273010E-1,1.241431560E1
6.093962233E1,9.266330566E0,-7.514373779E0,9.053173828E-1,1.196454324E1
6.094969533E1,8.919950867E0,-7.135511627E0,9.955796814E-1,1.146613398E1
6.095976933E1,8.539142761E0,-6.748266907E0,9.707313538E-1,1.092695679E1
6.096984333E1,8.007448425E0,-6.334227905E0,1.056952057E0,1.026444451E1
6.097991733E1,7.388485565E0,-6.003266144E0,9.538165283E-1,9.567585344E0
6.098999133E1,6.880142670E0,-5.734724579E0,8.451425171E-1,8.996537947E0
6.100006433E1,6.409820709E0,-5.450465698E0,8.788224792E-1,8.459651695E0
6.101013833E1,5.965694275E0,-5.321583710E0,7.200027466E-1,8.026653432E0
