"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.939572875E0,-3.018473053E0,-6.888674927E0,4.824317780E0,8.935270777E0
2.949594875E0,-2.755769348E0,-6.052214355E0,4.316423950E0,7.928119514E0
2.959616875E0,-2.409838715E0,-5.483397217E0,3.892505493E0,7.143288226E0
2.969637875E0,-1.933229828E0,-5.432952118E0,3.375330963E0,6.681856433E0
2.979659875E0,-1.514251099E0,-5.526806946E0,2.793490906E0,6.375119046E0
2.989681875E0,-1.240021362E0,-5.364544373E0,2.390678558E0,6.002610538E0
2.999702875E0,-1.086590424E0,-4.818030853E0,2.207609253E0,5.409957363E0
3.009724875E0,-1.023571472E0,-4.097429352E0,2.322719879E0,4.819922560E0
3.019746875E0,-9.955796814E-1,-3.426823883E0,2.451901245E0,4.329679035E0
3.029767875E0,-9.114546204E-1,-2.985691223E0,2.237696686E0,3.840883761E0
3.039789875E0,-9.669891357E-1,-2.925965424E0,1.804647217E0,3.571147326E0
3.049811875E0,-1.293909302E0,-3.428171082E0,1.500180359E0,3.959431696E0
3.059832875E0,-1.518143005E0,-4.294270020E0,1.296903076E0,4.735765067E0
3.069854875E0,-1.707499237E0,-5.063370667E0,1.063837738E0,5.448396726E0
3.079876667E0,-1.829944611E0,-5.687872009E0,7.720944214E-1,6.024675516E0
3.089897667E0,-1.845661926E0,-6.139782257E0,5.580395508E-1,6.435433338E0
3.099919667E0,-1.936373291E0,-6.540049896E0,3.456312561E-1,6.829440324E0
3.109941667E0,-2.286345520E0,-7.045698395E0,-2.507286072E-1,7.411619698E0
3.119962667E0,-3.163222046E0,-7.584727478E0,-4.044289856E0,9.159167269E0
3.129984667E0,-3.101699982E0,-8.650511169E0,-1.027583130E1,1.378566629E1
3.140006667E0,-1.192570038E0,-9.853858795E0,-6.877298584E0,1.207551209E1
3.150027667E0,-3.290158081E-1,-1.119985977E1,-5.732778625E0,1.258609793E1
3.160049667E0,4.230203247E-1,-1.305091049E1,-4.987328796E0,1.397779165E1
3.170071667E0,1.173709259E0,-1.508353363E1,-3.779939575E0,1.559418236E1
3.180093667E0,2.621498566E0,-1.702409821E1,-3.705693970E0,1.761886325E1
3.190114667E0,4.515210571E0,-1.849987930E1,-4.377646637E0,1.953961235E1
3.200136667E0,5.980663147E0,-1.865271149E1,-4.515509949E0,2.010178618E1
3.210158667E0,7.010671234E0,-1.725177475E1,-4.200714569E0,1.908976810E1
3.220179667E0,7.486082611E0,-1.478295868E1,-4.014950867E0,1.704984254E1
3.230201667E0,6.791227570E0,-1.232926117E1,-3.293301544E0,1.445604676E1
3.240223667E0,5.260510712E0,-1.134296219E1,-1.961371307E0,1.265633207E1
3.250244667E0,3.453019409E0,-1.191103088E1,-6.502478027E-1,1.241848710E1
3.260266667E0,1.967358856E0,-1.294163773E1,1.450483704E-1,1.309112397E1
