"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.931315308E1,-1.293160858E0,-1.056832306E1,2.875969391E0,1.102873144E1
1.932317408E1,-6.921606445E-1,-1.022523651E1,2.633323975E0,1.058153785E1
1.933319508E1,-3.772155762E-2,-9.904154205E0,1.990560608E0,1.010227821E1
1.934321508E1,3.258723450E-1,-9.843979340E0,1.300944672E0,9.934917164E0
1.935323608E1,2.381547546E-1,-9.989177399E0,8.271798706E-1,1.002619615E1
1.936325708E1,-1.377136230E-2,-1.026295807E1,5.858816528E-1,1.027967681E1
1.937327808E1,-1.999841309E-1,-1.061113403E1,4.944218445E-1,1.062452879E1
1.938329908E1,-2.101629639E-1,-1.100795883E1,5.498066711E-1,1.102368421E1
1.939332008E1,-9.430389404E-2,-1.137634277E1,6.727011108E-1,1.139660453E1
1.940334008E1,1.375639343E-1,-1.156105865E1,7.647596741E-1,1.158714194E1
1.941336108E1,4.590953064E-1,-1.147618515E1,8.765771484E-1,1.151876650E1
1.942338208E1,8.181985474E-1,-1.119177658E1,1.068777466E0,1.127242641E1
1.943340308E1,1.122066650E0,-1.090916428E1,1.352736969E0,1.104983240E1
1.944342408E1,1.265318756E0,-1.051009415E1,1.832938385E0,1.074349913E1
1.945344408E1,1.210083618E0,-1.005399261E1,1.524878998E0,1.024071901E1
1.946346508E1,1.017134857E0,-9.929451599E0,2.838098145E-1,9.985445428E0
1.947348608E1,8.774752808E-1,-9.935888214E0,-7.271878052E-1,1.000103193E1
1.948350708E1,7.024891663E-1,-9.657766571E0,-1.351240082E0,9.777105703E0
1.949352808E1,5.035528564E-1,-9.160650330E0,-1.760489044E0,9.341862856E0
1.950354808E1,2.330653381E-1,-8.599317627E0,-2.145189056E0,8.865913331E0
1.951356908E1,4.520599365E-2,-8.250542908E0,-1.971999207E0,8.483058571E0
1.952359008E1,1.541793823E-1,-8.237669678E0,-1.092128906E0,8.311180334E0
1.953361108E1,3.538641357E-1,-8.567733307E0,-3.547622681E-1,8.582373221E0
1.954363208E1,3.454815674E-1,-9.031768341E0,1.842668152E-1,9.040251719E0
1.955365208E1,2.366578674E-1,-9.512119446E0,6.721023560E-1,9.538770617E0
1.956367308E1,1.255888367E-1,-9.806108093E0,1.068478088E0,9.864946727E0
1.957369408E1,-7.514373779E-2,-9.897418213E0,1.406325531E0,9.997113852E0
1.958371508E1,-3.032693481E-1,-9.867330780E0,1.673220520E0,1.001278462E1
1.959373608E1,-5.279521179E-1,-9.799222412E0,1.910327454E0,9.997641937E0
1.960375708E1,-7.532336426E-1,-9.768835602E0,2.156266022E0,1.003229750E1
1.961377708E1,-9.484277344E-1,-9.862840118E0,2.467319183E0,1.021091545E1
1.962379808E1,-1.272354126E0,-1.010234207E1,3.015030212E0,1.061916228E1
1.963381908E1,-1.766925659E0,-1.042971130E1,3.250191193E0,1.106637461E1
1.964384008E1,-2.157014465E0,-1.071471863E1,3.019969940E0,1.133922948E1
1.965386108E1,-2.441423035E0,-1.064511337E1,2.840792542E0,1.128490529E1
1.966388108E1,-2.634371796E0,-1.039094193E1,2.669848022E0,1.104715698E1
1.967390208E1,-2.763253784E0,-1.006327332E1,2.507286072E0,1.073273147E1
1.968392308E1,-2.875819702E0,-9.701325989E0,2.319576416E0,1.038106448E1
1.969394408E1,-3.289259949E0,-9.403595123E0,2.257754974E0,1.021490528E1
1.970396508E1,-3.590283966E0,-9.263486481E0,2.111958160E0,1.015690347E1
1.971398508E1,-3.615132294E0,-9.440268860E0,1.794917450E0,1.026691708E1
1.972400608E1,-3.552412720E0,-9.756860504E0,1.508413239E0,1.049243887E1
1.973402708E1,-3.361709290E0,-1.002600082E1,1.265318756E0,1.065001471E1
1.974404808E1,-2.984793091E0,-1.020457947E1,1.090332642E0,1.068790238E1
1.975406908E1,-2.452949066E0,-1.028690826E1,9.668394470E-1,1.061942650E1
1.976409008E1,-1.884730682E0,-1.036100418E1,8.455915833E-1,1.056492511E1
1.977411008E1,-1.381028137E0,-1.044512924E1,7.551795959E-1,1.056306110E1
1.978413108E1,-9.256750488E-1,-1.054018158E1,6.652166748E-1,1.060164210E1
1.979415208E1,-4.966671753E-1,-1.066217789E1,5.722599792E-1,1.068906905E1
1.980417308E1,-1.133143616E-1,-1.075932587E1,4.767585754E-1,1.077047965E1
1.981419408E1,2.022294617E-1,-1.074300980E1,3.802093506E-1,1.075163780E1
1.982421408E1,4.869374084E-1,-1.064286804E1,2.974314880E-1,1.065815245E1
1.983423508E1,7.493417358E-1,-1.052311707E1,2.749781799E-1,1.055334633E1
1.984425608E1,1.061143341E0,-1.048808990E1,1.999841309E-1,1.054353113E1
1.985427708E1,1.628613281E0,-1.046443909E1,-3.318598938E-1,1.059561219E1
1.986429808E1,2.522554321E0,-1.035591476E1,-2.089953918E0,1.086168303E1
1.987431808E1,5.647905121E0,-1.023915756E1,-1.126721970E1,1.623851654E1
1.988433908E1,6.624773712E0,-1.022748184E1,-1.267968246E1,1.758588522E1
1.989436008E1,3.816463623E0,-1.055455170E1,-7.281308441E0,1.337839335E1
1.990438108E1,1.545685730E0,-1.215083221E1,-5.682183838E0,1.350255831E1
1.991440208E1,-6.542893982E-1,-1.413570465E1,-4.807103577E0,1.494504886E1
1.992442308E1,-2.414778442E0,-1.577464645E1,-5.245242462E0,1.679830926E1
1.993444308E1,-4.056863708E0,-1.679746948E1,-5.824837189E0,1.823573010E1
1.994446408E1,-5.048401794E0,-1.664987640E1,-4.172872467E0,1.789183081E1
1.995448508E1,-5.378166046E0,-1.553409668E1,-4.456233215E-1,1.644479887E1
1.996450608E1,-5.156477051E0,-1.436353088E1,2.109114075E0,1.540612337E1
1.997452708E1,-4.806504822E0,-1.369068008E1,2.818339233E0,1.478107729E1
1.998454708E1,-4.568200378E0,-1.308953018E1,3.495231628E0,1.429758368E1
1.999456808E1,-4.478985901E0,-1.204814575E1,4.498445435E0,1.361819159E1
2.000458908E1,-4.390968933E0,-1.042058029E1,5.651048584E0,1.264133901E1
2.001461008E1,-4.348457336E0,-8.873697052E0,6.352639618E0,1.174766405E1
2.002463108E1,-4.291126556E0,-7.616461487E0,6.768325195E0,1.105597027E1
2.003465108E1,-3.825145569E0,-6.848258972E0,5.873486023E0,9.799399351E0
2.004467208E1,-3.240461426E0,-6.244714050E0,5.119653625E0,8.701028506E0
2.005469308E1,-2.476749573E0,-5.821843414E0,5.037624207E0,8.087385661E0
2.006471408E1,-1.596430206E0,-5.698350220E0,4.828509064E0,7.637688421E0
2.007473508E1,-5.504054260E-1,-5.877228241E0,4.166884918E0,7.225488762E0
2.008475608E1,6.078858948E-1,-6.191424866E0,3.431613922E0,7.104874470E0
2.009477608E1,1.667981415E0,-6.415808258E0,2.546953583E0,7.101530128E0
2.010479708E1,2.452200623E0,-6.455924835E0,1.461111603E0,7.058831383E0
2.011481808E1,2.991080017E0,-6.310427399E0,3.167413330E-1,6.990592156E0
2.012483908E1,3.339255981E0,-6.055657196E0,-5.568420410E-1,6.937700458E0
2.013486008E1,3.407364349E0,-5.814808044E0,-8.372090149E-1,6.791394801E0
2.014488008E1,3.183130646E0,-5.763315125E0,-7.285350037E-1,6.624113917E0
2.015490108E1,2.624492340E0,-6.028862915E0,-5.438191223E-1,6.597794126E0
2.016492208E1,1.844165039E0,-6.515950012E0,-1.667532349E-1,6.773946848E0
2.017494308E1,1.203647003E0,-7.072792053E0,2.682421875E-1,7.179492141E0
2.018496408E1,8.458909607E-1,-7.769742737E0,5.870791626E-1,7.837671571E0
2.019498408E1,5.879772949E-1,-8.626710663E0,7.063810730E-1,8.675530438E0
2.020500508E1,4.459226990E-1,-9.567953339E0,6.111790466E-1,9.597818396E0
2.021502608E1,5.673202515E-1,-1.042492126E1,1.767823792E-1,1.044184312E1
2.022504708E1,1.062041473E0,-1.097697327E1,-5.336402893E-1,1.104113428E1
2.023506808E1,1.874701538E0,-1.118294495E1,-1.356479187E0,1.141984235E1
2.024508808E1,2.894381104E0,-1.109582611E1,-2.394869843E0,1.171452947E1
2.025510904E1,3.946992188E0,-1.070214478E1,-3.435655518E0,1.191295005E1
2.026513004E1,4.514462128E0,-1.015398468E1,-3.822301483E0,1.175133021E1
2.027515104E1,4.509821777E0,-9.774523773E0,-3.580254822E0,1.134451551E1
2.028517204E1,4.338128815E0,-9.755213928E0,-3.262465668E0,1.116365722E1
2.029519204E1,4.127367096E0,-1.023421783E1,-3.037034454E0,1.144543368E1
2.030521304E1,3.838018799E0,-1.109792175E1,-2.841840363E0,1.208181742E1
2.031523404E1,3.535946960E0,-1.213092361E1,-2.520608368E0,1.288470780E1
2.032525504E1,3.225492554E0,-1.319131851E1,-2.148631897E0,1.374886560E1
2.033527604E1,2.891387329E0,-1.421309372E1,-1.745220795E0,1.460883121E1
2.034529704E1,2.546055450E0,-1.498863098E1,-1.367855530E0,1.526474650E1
2.035531704E1,2.226020966E0,-1.512290176E1,-1.078806610E0,1.532387519E1
2.036533804E1,2.034868469E0,-1.405756714E1,-9.008267212E-1,1.423261650E1
2.037535904E1,1.592238922E0,-1.228689926E1,-1.140328674E0,1.244200417E1
2.038538004E1,5.923182678E-1,-1.067220703E1,-1.402882690E0,1.078030258E1
2.039540104E1,-4.776567078E-1,-9.414522400E0,-1.245260468E0,9.508525731E0
2.040542104E1,-1.273102570E0,-8.631800079E0,-8.884025574E-1,8.770292006E0
2.041544204E1,-1.992656250E0,-8.135881348E0,-6.041436768E-1,8.398108943E0
2.042546304E1,-2.704276428E0,-7.911947021E0,-6.155200195E-1,8.383965742E0
2.043548404E1,-3.604205017E0,-8.089926910E0,-1.053958282E0,8.918970752E0
2.044550504E1,-4.641398163E0,-8.626560974E0,-1.890119476E0,9.976606777E0
2.045552504E1,-5.547913055E0,-9.373956757E0,-2.737058258E0,1.123129077E1
2.046554604E1,-6.001170502E0,-1.005309448E1,-3.168161774E0,1.212913868E1
2.047556704E1,-5.695057068E0,-1.046413971E1,-2.866539001E0,1.225352768E1
2.048558804E1,-4.661606140E0,-1.061472656E1,-2.092348938E0,1.178053122E1
2.049560904E1,-3.600911865E0,-1.052775742E1,-1.199306030E0,1.119100431E1
2.050563004E1,-2.849025421E0,-1.036384827E1,-4.215234375E-1,1.075657839E1
2.051565004E1,-2.376607819E0,-1.012135254E1,9.969268799E-2,1.039711405E1
2.052567104E1,-1.922901306E0,-1.001372635E1,4.210743713E-1,1.020536959E1
2.053569204E1,-1.321452026E0,-1.008482849E1,7.306306458E-1,1.019724582E1
2.054571304E1,-6.857240295E-1,-1.027493317E1,1.177750854E0,1.036491998E1
2.055573404E1,4.340972900E-3,-1.050425629E1,1.694326630E0,1.064002640E1
2.056575404E1,7.411088562E-1,-1.070274353E1,2.088756409E0,1.092981540E1
2.057577504E1,1.428180084E0,-1.083866089E1,2.436183929E0,1.120050268E1
2.058579604E1,2.068997498E0,-1.085108505E1,2.853815460E0,1.140925327E1
2.059581704E1,2.552791443E0,-1.074720108E1,3.389850769E0,1.155465982E1
2.060583804E1,2.766846313E0,-1.061816940E1,3.723806305E0,1.158739373E1
2.061585804E1,2.817441101E0,-1.053823563E1,3.565585327E0,1.147631401E1
2.062587904E1,2.654130707E0,-1.047401917E1,3.093467102E0,1.123917372E1
2.063590004E1,2.310894470E0,-1.030636780E1,2.641556854E0,1.088757425E1
2.064592104E1,2.020049286E0,-1.006581802E1,2.260299683E0,1.051238537E1
2.065594204E1,1.825004883E0,-9.670340424E0,1.962868195E0,1.003488806E1
2.066596204E1,1.664837952E0,-9.247918854E0,1.720073090E0,9.552713749E0
2.067598304E1,1.536554718E0,-8.950637054E0,1.466650085E0,9.199237281E0
2.068600404E1,1.420695648E0,-8.810528412E0,1.203796692E0,9.005160381E0
2.069602504E1,1.290466461E0,-8.857680359E0,1.021924896E0,9.009336020E0
2.070604604E1,1.053509216E0,-9.019344177E0,9.554631042E-1,9.130791904E0
2.071606704E1,7.472460938E-1,-9.202114105E0,9.876461792E-1,9.285080813E0
2.072608704E1,4.580474854E-1,-9.319919128E0,1.045126648E0,9.389514885E0
2.073610804E1,2.180964661E-1,-9.427096252E0,1.017284546E0,9.484333275E0
2.074612904E1,-1.197509766E-2,-9.592801666E0,9.627978516E-1,9.641004456E0
2.075615004E1,-2.011816406E-1,-9.815538483E0,8.928932190E-1,9.858119905E0
2.076617104E1,-3.017724609E-1,-1.002375549E1,8.237370300E-1,1.006207153E1
2.077619104E1,-3.326083374E-1,-1.016087036E1,7.586224365E-1,1.019457811E1
2.078621204E1,-3.134481812E-1,-1.020158569E1,7.096742249E-1,1.023104286E1
2.079623304E1,-2.647993469E-1,-1.019155655E1,6.548881531E-1,1.021600813E1
2.080625404E1,-1.947450256E-1,-1.024200165E1,6.153703308E-1,1.026231962E1
2.081627504E1,-1.630110168E-1,-1.031460068E1,5.822891235E-1,1.033230954E1
2.082629504E1,-1.097218323E-1,-1.028840515E1,5.378315735E-1,1.030303752E1
2.083631604E1,5.538482666E-3,-1.025712021E1,5.078938293E-1,1.026968850E1
2.084633704E1,2.016307068E-1,-1.023496628E1,4.297563171E-1,1.024596897E1
2.085635804E1,4.013154602E-1,-1.025726990E1,3.390449524E-1,1.027071523E1
2.086637904E1,5.638774109E-1,-1.027538223E1,2.694396973E-1,1.029436912E1
2.087639904E1,6.914122009E-1,-1.032582733E1,2.043251038E-1,1.035096661E1
2.088642004E1,7.929011536E-1,-1.033391052E1,1.639091492E-1,1.036558079E1
2.089644104E1,8.399034119E-1,-1.025382706E1,1.556762695E-1,1.028934605E1
2.090646204E1,7.945477295E-1,-1.010488678E1,8.412506104E-2,1.013642540E1
2.091648304E1,6.123765564E-1,-9.948761444E0,-5.373825073E-2,9.967735305E0
2.092650404E1,3.041674805E-1,-9.940229187E0,-3.390449524E-1,9.950659557E0
2.093652404E1,-5.822891235E-2,-1.003812561E1,-6.944059753E-1,1.006228384E1
2.094654504E1,-3.838018799E-1,-1.004171814E1,-1.015637970E0,1.010024394E1
2.095656604E1,-6.578819275E-1,-9.867779846E0,-1.210981750E0,9.963551803E0
2.096658704E1,-8.455915833E-1,-9.590406647E0,-1.303190002E0,9.715411929E0
2.097660804E1,-9.119036865E-1,-9.369915161E0,-1.246308289E0,9.496323647E0
2.098662804E1,-8.821156311E-1,-9.308991852E0,-1.024170227E0,9.406613734E0
2.099664904E1,-7.614665222E-1,-9.478439484E0,-6.818321228E-1,9.533390863E0
2.100667004E1,-6.487509155E-1,-9.783954163E0,-2.685415649E-1,9.809115729E0
2.101669104E1,-6.170169067E-1,-1.002480331E1,1.407073975E-1,1.004475933E1
2.102671204E1,-6.740483093E-1,-1.014904495E1,4.709207153E-1,1.018229939E1
2.103673204E1,-7.803273010E-1,-1.016311569E1,7.484436035E-1,1.022046961E1
2.104675304E1,-8.647517395E-1,-1.011192215E1,9.433383179E-1,1.019257830E1
2.105677404E1,-9.107061768E-1,-1.005459137E1,1.042581940E0,1.014944188E1
2.106679504E1,-9.051676941E-1,-1.002630020E1,1.097218323E0,1.012669306E1
2.107681604E1,-8.397537231E-1,-1.001447479E1,1.086291046E0,1.010816106E1
2.108683604E1,-7.607180786E-1,-9.987680511E0,1.055754547E0,1.007209371E1
2.109685704E1,-6.661148071E-1,-9.915829926E0,1.024918671E0,9.990888365E0
2.110687804E1,-5.833369446E-1,-9.837692413E0,9.782157898E-1,9.903402453E0
2.111689904E1,-5.111869812E-1,-9.797875214E0,9.617500305E-1,9.858226714E0
2.112692004E1,-4.613406372E-1,-9.778415680E0,1.025068359E0,9.842815326E0
2.113694104E1,-4.210743713E-1,-9.778715057E0,1.159638519E0,9.856233220E0
2.114696104E1,-3.951782227E-1,-9.781559143E0,1.348845062E0,9.882026518E0
2.115698204E1,-3.418890381E-1,-9.802365875E0,1.580862579E0,9.934907718E0
2.116700304E1,-2.639012146E-1,-9.833351440E0,1.797013092E0,9.999685018E0
2.117702404E1,-1.196012878E-1,-9.867779846E0,1.926942902E0,1.005487407E1
2.118704504E1,8.981323242E-3,-9.857750702E0,2.000739441E0,1.005874186E1
2.119706504E1,8.951385498E-2,-9.768835602E0,2.029629364E0,9.977853331E0
2.120708604E1,1.588197327E-1,-9.639953613E0,2.020498352E0,9.850702663E0
2.121710704E1,1.772314453E-1,-9.536069641E0,1.891466675E0,9.723460360E0
2.122712804E1,1.468446350E-1,-9.519304504E0,1.678010559E0,9.667183718E0
2.123714904E1,1.088237000E-1,-9.510472870E0,1.471739502E0,9.624289790E0
2.124716904E1,7.469467163E-2,-9.514514465E0,1.304836578E0,9.603861895E0
2.125719042E1,2.664459229E-2,-9.514813843E0,1.168320465E0,9.586311340E0
2.126721142E1,-4.655319214E-2,-9.540410614E0,1.079105988E0,9.601357801E0
2.127723242E1,-1.442999268E-1,-9.561516724E0,9.928852844E-1,9.614012987E0
2.128725342E1,-2.357597351E-1,-9.608818359E0,9.252259827E-1,9.656138775E0
2.129727342E1,-3.385958862E-1,-9.702673187E0,8.741821289E-1,9.747856613E0
2.130729442E1,-4.275109863E-1,-9.799970856E0,8.379574585E-1,9.845017375E0
2.131731542E1,-5.406756592E-1,-9.868079224E0,8.184979248E-1,9.916716018E0
2.132733642E1,-6.493496704E-1,-9.860894165E0,8.015830994E-1,9.914707469E0
2.133735742E1,-7.396119690E-1,-9.793983307E0,7.759863281E-1,9.852476321E0
2.134737842E1,-8.250842285E-1,-9.673334198E0,7.372169495E-1,9.736408338E0
2.135739842E1,-9.087602234E-1,-9.562863922E0,7.068301392E-1,9.631916755E0
2.136741942E1,-9.602531433E-1,-9.517358551E0,7.032376099E-1,9.591493264E0
2.137744042E1,-1.028511200E0,-9.534123688E0,6.933581543E-1,9.614473221E0
2.138746142E1,-1.084794159E0,-9.634265442E0,6.551875305E-1,9.717258856E0
2.139748142E1,-1.117276611E0,-9.777218170E0,6.252497864E-1,9.860691632E0
2.140750242E1,-1.107097778E0,-9.951455841E0,5.731581116E-1,1.002923971E1
2.141752342E1,-1.077459412E0,-1.007360184E1,5.174739075E-1,1.014426695E1
2.142754442E1,-1.012195129E0,-1.009934830E1,4.727169800E-1,1.016094663E1
2.143756542E1,-9.333091736E-1,-9.998907166E0,4.176315308E-1,1.005105102E1
2.144758642E1,-8.919950867E-1,-9.839189301E0,3.106040955E-1,9.884420885E0
2.145760642E1,-8.306227112E-1,-9.686057739E0,1.796264648E-1,9.723266647E0
2.146762742E1,-7.117698669E-1,-9.657167816E0,2.065704346E-2,9.683384392E0
2.147764842E1,-5.378315735E-1,-9.751022644E0,-1.445993042E-1,9.766914270E0
2.148766942E1,-3.604504395E-1,-9.922416229E0,-2.914439392E-1,9.933237534E0
2.149769042E1,-1.993853760E-1,-1.007599686E1,-4.162843323E-1,1.008656333E1
2.150771042E1,-9.205856323E-2,-1.010683273E1,-5.221142578E-1,1.012072853E1
2.151773142E1,2.993774414E-4,-1.002974304E1,-6.530918884E-1,1.005098376E1
2.152775242E1,6.331832886E-2,-9.886191559E0,-8.069718933E-1,9.919273985E0
2.153777342E1,6.451583862E-2,-9.770781555E0,-9.392967224E-1,9.816038551E0
2.154779442E1,-2.200424194E-2,-9.741891632E0,-9.711804199E-1,9.790205726E0
2.155781442E1,-2.436932373E-1,-9.755962372E0,-8.414002991E-1,9.795210190E0
2.156783542E1,-4.840933228E-1,-9.741143188E0,-5.752537537E-1,9.770114321E0
2.157785642E1,-6.448590088E-1,-9.695188751E0,-2.634521484E-1,9.720181845E0
2.158787742E1,-7.560777283E-1,-9.689051514E0,3.742218018E-2,9.718578764E0
2.159789842E1,-8.240364075E-1,-9.747130737E0,2.787203979E-1,9.785871380E0
2.160791942E1,-8.646020508E-1,-9.861193542E0,4.692741394E-1,9.910140918E0
2.161793942E1,-8.981323242E-1,-9.961035919E0,5.930667114E-1,1.001901225E1
2.162796042E1,-9.092092896E-1,-9.999056854E0,6.821315002E-1,1.006345383E1
2.163798142E1,-8.864566040E-1,-9.961634674E0,7.352709961E-1,1.002799053E1
2.164800242E1,-8.448431396E-1,-9.873917084E0,7.677534485E-1,9.939690330E0
2.165802342E1,-7.791297913E-1,-9.799072723E0,7.749385071E-1,9.860496902E0
2.166804342E1,-7.125183105E-1,-9.727371826E0,7.867639160E-1,9.785113308E0
2.167806442E1,-6.551875305E-1,-9.704319763E0,7.934999084E-1,9.758726089E0
2.168808542E1,-6.200106812E-1,-9.722432098E0,8.381071472E-1,9.778165612E0
2.169810642E1,-5.968089294E-1,-9.748627625E0,8.678952026E-1,9.805364019E0
2.170812742E1,-5.827381897E-1,-9.763297119E0,9.083111572E-1,9.822758451E0
2.171814742E1,-5.638774109E-1,-9.768386536E0,9.325607300E-1,9.828987881E0
2.172816842E1,-5.369334412E-1,-9.749525757E0,9.708810425E-1,9.812449236E0
2.173818942E1,-5.144801331E-1,-9.745633850E0,1.019080811E0,9.812267559E0
2.174821042E1,-4.900808716E-1,-9.747430115E0,1.061143341E0,9.817260223E0
2.175823142E1,-4.995112610E-1,-9.759704590E0,1.099014587E0,9.834082481E0
2.176825142E1,-5.584886169E-1,-9.766141205E0,1.112336884E0,9.845136714E0
2.177827242E1,-6.414161682E-1,-9.736951904E0,1.107397156E0,9.820691195E0
2.178829342E1,-7.234455872E-1,-9.717342682E0,1.076710968E0,9.803541647E0
2.179831442E1,-7.940986633E-1,-9.717192993E0,1.025966492E0,9.803419791E0
2.180833542E1,-8.446934509E-1,-9.721234589E0,9.659413147E-1,9.805557178E0
2.181835642E1,-8.690927124E-1,-9.704469452E0,9.039701843E-1,9.785152609E0
2.182837642E1,-8.898994446E-1,-9.696835327E0,8.487350464E-1,9.774501909E0
2.183839742E1,-9.195378113E-1,-9.681567078E0,8.024812317E-1,9.758189740E0
2.184841842E1,-9.460327148E-1,-9.649533691E0,7.611671448E-1,9.725628709E0
2.185843942E1,-9.406439209E-1,-9.599537659E0,7.291337585E-1,9.673033148E0
2.186846042E1,-9.229806519E-1,-9.586065674E0,6.921606445E-1,9.655238720E0
2.187848042E1,-8.885522461E-1,-9.663754120E0,6.527925110E-1,9.726448830E0
2.188850142E1,-8.346643066E-1,-9.782756653E0,6.111790466E-1,9.837303089E0
2.189852242E1,-8.051756287E-1,-9.876761169E0,5.779481506E-1,9.926366055E0
2.190854342E1,-7.870632935E-1,-9.877359924E0,5.351371765E-1,9.923108359E0
2.191856442E1,-7.637118530E-1,-9.793683929E0,5.017565918E-1,9.836221855E0
2.192858442E1,-7.225474548E-1,-9.706714783E0,4.646337891E-1,9.744653470E0
2.193860542E1,-6.560856628E-1,-9.693542175E0,4.388873291E-1,9.725627506E0
2.194862642E1,-5.706134033E-1,-9.730664978E0,3.861968994E-1,9.755028889E0
2.195864742E1,-4.881349182E-1,-9.786349182E0,3.483256531E-1,9.804704828E0
2.196866842E1,-4.055067444E-1,-9.819280701E0,2.972817993E-1,9.832145527E0
2.197868842E1,-3.474275208E-1,-9.824070740E0,2.384541321E-1,9.833103892E0
2.198870942E1,-3.236270142E-1,-9.847272491E0,1.823208618E-1,9.854275765E0
2.199873042E1,-3.004252625E-1,-9.876012726E0,1.228944397E-1,9.881345341E0
2.200875142E1,-2.918930054E-1,-9.899962921E0,6.466552734E-2,9.904476210E0
2.201877242E1,-2.924917603E-1,-9.900262299E0,-7.484436035E-4,9.904582049E0
2.202879342E1,-3.121009827E-1,-9.852960663E0,-6.496490479E-2,9.858116518E0
2.203881342E1,-3.595523071E-1,-9.791588287E0,-1.369651794E-1,9.799144785E0
2.204883442E1,-4.152365112E-1,-9.745184784E0,-1.673519897E-1,9.755462804E0
2.205885542E1,-4.863386536E-1,-9.742191010E0,-1.568737793E-1,9.755584059E0
2.206887642E1,-5.535488892E-1,-9.792785797E0,-1.419049072E-1,9.809444788E0
2.207889742E1,-6.186634827E-1,-9.847272491E0,-9.131011963E-2,9.867109889E0
2.208891742E1,-6.737489319E-1,-9.923913116E0,-3.622467041E-2,9.946823684E0
2.209893842E1,-7.346722412E-1,-1.001148102E1,3.547622681E-2,1.003846373E1
2.210895942E1,-7.897576904E-1,-1.005459137E1,1.222956848E-1,1.008630165E1
2.211898042E1,-8.599617004E-1,-1.001552261E1,2.272274780E-1,1.005494205E1
2.212900142E1,-9.054670715E-1,-9.902507629E0,3.249742126E-1,9.949127409E0
2.213902142E1,-9.476792908E-1,-9.763746185E0,4.008663940E-1,9.817816940E0
2.214904242E1,-9.904902649E-1,-9.647587738E0,4.757107544E-1,9.709959879E0
2.215906342E1,-1.013093262E0,-9.578730927E0,5.273533630E-1,9.646582073E0
2.216908442E1,-1.012045441E0,-9.545350342E0,5.586383057E-1,9.615093649E0
2.217910542E1,-9.765692139E-1,-9.579778748E0,5.882766724E-1,9.647378801E0
2.218912542E1,-9.285191345E-1,-9.691446533E0,5.809419250E-1,9.753141915E0
2.219914642E1,-8.719367981E-1,-9.840237122E0,5.999523926E-1,9.896993648E0
2.220916742E1,-7.776329041E-1,-9.921368408E0,6.044430542E-1,9.970136179E0
2.221918842E1,-6.572831726E-1,-9.904154205E0,6.044430542E-1,9.944327182E0
2.222920942E1,-5.375321960E-1,-9.842183075E0,6.291416931E-1,9.876908819E0
2.223922942E1,-4.478686523E-1,-9.746232605E0,6.770420837E-1,9.779980690E0
2.224925042E1,-4.207749939E-1,-9.608369293E0,7.150630188E-1,9.644123972E0
2.225927129E1,-4.302053833E-1,-9.495653687E0,7.565267944E-1,9.535452186E0
2.226929229E1,-4.510121155E-1,-9.474547577E0,7.791297913E-1,9.517221598E0
2.227931329E1,-4.625381470E-1,-9.539662170E0,7.982899475E-1,9.584172510E0
2.228933429E1,-4.637356567E-1,-9.643246765E0,8.053253174E-1,9.687920716E0
2.229935429E1,-4.611909485E-1,-9.742490387E0,8.042774963E-1,9.786504908E0
2.230937529E1,-4.953199768E-1,-9.827363892E0,7.958949280E-1,9.871974052E0
2.231939629E1,-5.517526245E-1,-9.816286926E0,8.125103760E-1,9.865297415E0
2.232941729E1,-6.231541443E-1,-9.721983032E0,8.499325562E-1,9.778939642E0
2.233943829E1,-6.836283875E-1,-9.614955597E0,8.731343079E-1,9.678692186E0
2.234945829E1,-7.625143433E-1,-9.486971741E0,9.005273438E-1,9.560073767E0
2.235947929E1,-8.178991699E-1,-9.375004578E0,8.985813904E-1,9.453418345E0
2.236950029E1,-8.393046570E-1,-9.370064850E0,8.985813904E-1,9.450396611E0
2.237952129E1,-8.274792480E-1,-9.479337616E0,8.804690552E-1,9.556034183E0
2.238954229E1,-8.069718933E-1,-9.630822601E0,8.315208435E-1,9.700277034E0
2.239956229E1,-7.821235657E-1,-9.812844086E0,7.934999084E-1,9.875893298E0
2.240958329E1,-7.559280396E-1,-9.991871796E0,7.610174561E-1,1.004928240E1
2.241960429E1,-7.458988953E-1,-1.009186386E1,7.455995178E-1,1.014682216E1
2.242962529E1,-7.222480774E-1,-1.005219635E1,7.461982727E-1,1.010569669E1
2.243964629E1,-6.858737183E-1,-9.906698914E0,7.357200623E-1,9.957629745E0
2.244966629E1,-6.240522766E-1,-9.722432098E0,7.225474548E-1,9.769196588E0
2.245968729E1,-5.409750366E-1,-9.580826569E0,6.944059753E-1,9.621179314E0
2.246970829E1,-4.326004028E-1,-9.516161041E0,6.463558960E-1,9.547891915E0
2.247972929E1,-3.327580261E-1,-9.537566528E0,6.102809143E-1,9.562862855E0
2.248975029E1,-2.543211365E-1,-9.619895325E0,5.724096680E-1,9.640265459E0
2.249977029E1,-1.814227295E-1,-9.767488403E0,5.210664368E-1,9.783059549E0
2.250979129E1,-1.285826111E-1,-9.936486969E0,4.767585754E-1,9.948748942E0
2.251981229E1,-8.637039185E-2,-1.008228378E1,4.373904419E-1,1.009213637E1
2.252983329E1,-4.370910645E-2,-1.013662079E1,4.008663940E-1,1.014463826E1
