"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.088477758E1,-1.663191376E0,-5.387596436E0,1.682650909E0,5.884191957E0
4.089481458E1,-5.566923523E-1,-2.922223206E0,7.870632935E-1,3.077135594E0
4.090485158E1,4.987628174E-1,-4.697232056E-1,3.056643677E-1,7.502232624E-1
4.091488958E1,1.606159973E0,1.806892548E0,-7.783813477E-2,2.418815684E0
4.092492658E1,2.433938599E0,3.882326660E0,-9.776170349E-1,4.685323091E0
4.093496358E1,3.054548035E0,5.938600616E0,-2.042352905E0,6.983440869E0
4.094500158E1,4.045337677E0,8.043074341E0,-2.361040192E0,9.307540629E0
4.095503858E1,5.135370941E0,9.936636658E0,-2.052681427E0,1.137199559E1
4.096507558E1,5.431305542E0,1.080632812E1,-2.226769409E0,1.229773595E1
4.097511358E1,4.524341583E0,9.964927826E0,-1.958527222E0,1.111779125E1
4.098515058E1,2.486479340E0,7.120692444E0,-1.671424255E0,7.725315490E0
4.099518758E1,4.056564331E-1,3.528013458E0,-1.490600281E0,3.851405627E0
4.100522458E1,-1.995350647E-1,1.076261902E0,-1.309177551E0,1.706487558E0
4.101526258E1,-8.816665649E-2,-4.393363953E-1,-9.193881226E-1,1.022772872E0
4.102529958E1,-7.858657837E-2,-1.790127411E0,-5.523513794E-1,1.875053078E0
4.103533658E1,-2.604583740E-1,-3.163671112E0,-5.096900940E-1,3.215033042E0
4.104537458E1,-9.301657104E-1,-4.768783264E0,-5.641767883E-1,4.891298142E0
4.105541158E1,-2.664608917E0,-6.324947205E0,2.589614868E-1,6.868199100E0
4.106544858E1,-4.537514191E0,-7.465874634E0,1.068927155E0,8.801756889E0
4.107548558E1,-5.865702209E0,-7.969277802E0,1.062789917E0,9.952154214E0
4.108552358E1,-5.969586182E0,-7.434140625E0,-2.526745605E-1,9.537622893E0
4.109556058E1,-4.219725037E0,-5.898633728E0,-2.115101624E0,7.554708076E0
4.110559758E1,-1.937121735E0,-4.193978577E0,-2.708617401E0,5.355231568E0
4.111563558E1,-4.567002869E-1,-2.974614258E0,-2.306852875E0,3.791896006E0
4.112567258E1,4.444258118E-1,-1.849104767E0,-1.339714050E0,2.326270938E0
4.113570958E1,1.184337158E0,-7.071295166E-1,-5.120851135E-1,1.471365971E0
4.114574758E1,1.843715973E0,1.246907043E-1,-2.597099304E-1,1.866088317E0
4.115578458E1,2.276166687E0,1.012943573E0,1.755848694E-1,2.497562715E0
4.116582158E1,2.552641754E0,2.169438629E0,1.173559570E0,3.549603634E0
4.117585858E1,2.883304138E0,3.398233337E0,2.620750122E0,5.170083536E0
4.118589658E1,3.131637726E0,4.456682281E0,3.583547974E0,6.520045083E0
4.119593358E1,3.021317139E0,5.330714722E0,4.175866241E0,7.415034428E0
4.120597058E1,2.694846039E0,5.917494507E0,4.454436951E0,7.881684145E0
4.121600858E1,2.499053192E0,6.149811401E0,4.267475739E0,7.891564883E0
4.122604558E1,2.451152802E0,6.091881866E0,3.493734741E0,7.438101718E0
4.123608258E1,2.173330536E0,5.560636597E0,2.782264252E0,6.586732069E0
4.124612058E1,1.756447449E0,4.120930481E0,2.746638336E0,5.254635841E0
4.125615758E1,1.515298920E0,2.433190155E0,3.677402802E0,4.662599759E0
4.126619458E1,8.032296753E-1,1.382225647E0,7.402705994E0,7.573359999E0
4.127623158E1,-1.104403381E0,-6.860234070E-1,1.083626587E1,1.091398153E1
4.128626958E1,-3.661086731E0,-3.988605652E0,1.273910889E1,1.384187221E1
4.129630658E1,-7.842192078E0,-9.976902924E0,1.364098343E1,1.863102245E1
4.130634358E1,-1.627086456E1,-2.607128448E1,1.198482742E1,3.298619403E1
4.131638158E1,-3.259082703E1,-5.087949554E1,1.820454346E1,6.310539181E1
4.132641858E1,-5.435871048E1,-7.919356613E1,3.464350845E1,1.021110327E2
4.133645558E1,-5.579003403E1,-8.114341141E1,2.844040787E1,1.024970142E2
4.134649258E1,-3.551035583E1,-5.444238647E1,1.233839218E1,6.616037136E1
4.135653058E1,-2.577400269E1,-3.606585068E1,-1.045949936E1,4.554608574E1
4.136656758E1,-2.415347260E1,-2.782952820E1,6.559659119E0,3.742862549E1
4.137660458E1,-2.106150238E1,-2.145218994E1,6.517596588E0,3.076137840E1
4.138664258E1,-1.658610901E1,-1.691317886E1,5.170847168E0,2.424649030E1
4.139667958E1,-1.488220230E1,-1.432266586E1,9.670190735E0,2.280638708E1
4.140671658E1,-1.377300888E1,-1.319251602E1,1.434661606E1,2.386553257E1
4.141675358E1,-1.068058960E1,-1.223540634E1,1.568109100E1,2.257602218E1
4.142679158E1,-6.739734650E0,-1.014171021E1,1.384470978E1,1.843784960E1
4.143682858E1,-3.485052795E0,-7.567812653E0,9.930948486E0,1.296306751E1
4.144686558E1,-8.812174988E-1,-4.910388794E0,3.976780243E0,6.379909364E0
4.145690358E1,1.082249451E0,-2.782264252E0,-4.704566803E0,5.571822596E0
4.146694058E1,1.398242340E0,-1.543290710E0,-1.089674011E1,1.109395209E1
4.147697758E1,1.588796082E0,-5.879772949E-1,-7.914641418E0,8.093919883E0
4.148701558E1,2.630180511E0,6.560856628E-1,-3.798800354E0,4.666817122E0
4.149705258E1,3.946243744E0,2.072889404E0,-1.461111603E0,4.690901543E0
4.150708958E1,4.943919067E0,3.301085358E0,4.655319214E-2,5.944885826E0
4.151712658E1,5.345833282E0,4.142635345E0,-1.181044006E-1,6.764119288E0
4.152716458E1,5.834117889E0,5.259163513E0,-5.358856201E-1,7.872922317E0
4.153720158E1,6.685547333E0,7.033423920E0,-6.041436768E-1,9.722684030E0
4.154723858E1,6.048771515E0,8.317154388E0,-9.575587463E-1,1.032858232E1
4.155727658E1,4.382436676E0,8.783584442E0,-1.874851227E0,9.993606656E0
4.156731358E1,2.452649689E0,8.199199677E0,-3.106639709E0,9.104590936E0
4.157735058E1,6.390211487E-1,6.472390594E0,-3.201093292E0,7.248943806E0
4.158738858E1,-6.701564026E-1,3.838467865E0,-2.041155396E0,4.398779433E0
4.159742558E1,-1.232686615E0,1.585203552E0,-5.843847656E-1,2.091385222E0
4.160746258E1,-1.560953979E0,-4.746629333E-1,1.911524963E-1,1.642687281E0
4.161749958E1,-1.843416595E0,-3.027005310E0,-2.854563904E-1,3.555619671E0
4.162753758E1,-2.161056061E0,-6.321803741E0,-1.721719666E0,6.899252456E0
4.163757458E1,-3.154989166E0,-9.849218445E0,-2.407144318E0,1.061863477E1
4.164761158E1,-4.731361084E0,-1.235051697E1,-6.515950012E-1,1.324181344E1
4.165764958E1,-4.866230621E0,-1.135643417E1,2.891986084E0,1.268906542E1
4.166768658E1,-2.307301941E0,-6.896608429E0,3.636986847E0,8.131083777E0
4.167772358E1,-4.237687683E-1,-3.344944153E0,2.624791718E0,4.272910357E0
4.168776058E1,2.393522644E-1,-1.238973541E0,1.833686829E0,2.225927296E0
4.169779858E1,8.325686646E-1,6.048921204E-1,1.286724243E0,1.647642053E0
4.170783558E1,1.200054474E0,2.167193298E0,7.369175720E-1,2.584551226E0
4.171787258E1,1.477876740E0,3.606001282E0,4.180805969E-1,3.919458673E0
4.172791058E1,1.691332855E0,5.039420471E0,4.830455017E-1,5.337574212E0
4.173794758E1,1.966161346E0,6.435716858E0,6.954537964E-1,6.765197551E0
4.174798458E1,2.305655365E0,7.514224091E0,1.152453461E0,7.944039232E0
4.175802158E1,2.362387390E0,7.803871765E0,1.806443481E0,8.351318863E0
4.176805958E1,2.533032532E0,7.198380890E0,1.900747375E0,7.864208913E0
4.177809658E1,2.409838715E0,5.469027100E0,1.840871887E0,6.253510162E0
4.178813358E1,1.613195343E0,3.111280060E0,2.231559448E0,4.154794868E0
4.179817158E1,3.496728516E-1,8.744815063E-1,3.556154938E0,3.678753450E0
4.180820858E1,-1.735191650E0,-1.038091278E0,5.606740723E0,5.960206800E0
4.181824558E1,-5.197491760E0,-3.661236420E0,8.314909058E0,1.046691384E1
4.182828358E1,-9.226962433E0,-7.665559387E0,1.006686584E1,1.566012211E1
4.183832058E1,-1.438358917E1,-1.414603317E1,9.429640961E0,2.226917198E1
4.184835758E1,-2.151655609E1,-2.546788925E1,9.497300262E0,3.466661624E1
4.185839533E1,-2.885145309E1,-4.538786545E1,8.746611328E0,5.448823621E1
4.186843333E1,-3.867103317E1,-6.584163162E1,1.584679642E1,7.798519230E1
4.187847033E1,-3.420297455E1,-5.782999191E1,2.073697723E1,7.031481819E1
4.188850733E1,-2.056827805E1,-3.588083542E1,1.627475647E1,4.444497846E1
4.189854533E1,-1.688129517E1,-2.679892136E1,9.909692688E0,3.318677932E1
4.190858233E1,-1.735730530E1,-2.165546722E1,4.709656219E0,2.814988756E1
4.191861933E1,-1.915431839E1,-1.835123840E1,-8.214916992E-1,2.653922969E1
4.192865633E1,-2.070299789E1,-1.365146164E1,-1.819765778E0,2.486539914E1
4.193869433E1,-2.296554291E1,-9.426497498E0,3.078348541E0,2.501502040E1
4.194873133E1,-2.107692032E1,-8.123606873E0,9.451794891E0,2.448603654E1
4.195876833E1,-1.676603485E1,-9.905651093E0,1.282323395E1,2.331645722E1
4.196880633E1,-1.322993820E1,-1.216580109E1,1.121812180E1,2.118688834E1
4.197884333E1,-1.032852173E1,-1.351853806E1,7.383695526E0,1.854584028E1
4.198888033E1,-6.893165588E0,-1.373079666E1,2.715353394E0,1.560204002E1
4.199891733E1,-4.010460205E0,-1.309521835E1,-1.269659729E0,1.375429281E1
4.200895533E1,-2.305954742E0,-1.142244690E1,-2.631228333E0,1.194625812E1
4.201899233E1,-1.557660828E0,-9.296867065E0,-5.201683044E-1,9.440795494E0
4.202902933E1,2.719844055E-1,-6.747967529E0,1.876348114E0,7.009259842E0
4.203906733E1,3.801195374E0,-4.244723053E0,2.637066193E0,6.278604795E0
4.204910433E1,6.210884399E0,-2.573298798E0,2.853216705E0,7.303273053E0
4.205914133E1,7.820187836E0,-1.177750854E0,2.583028564E0,8.319523510E0
4.206917833E1,8.848249969E0,3.143463135E-1,2.580633545E0,9.222256265E0
4.207921633E1,9.302704926E0,2.203417969E0,3.019071808E0,1.002547576E1
4.208925333E1,9.152866516E0,4.549189911E0,3.014730835E0,1.065639227E1
4.209929033E1,8.068371735E0,6.663543091E0,2.201172638E0,1.069329650E1
4.210932833E1,5.407355347E0,7.709118805E0,9.062155151E-1,9.459980505E0
4.211936533E1,2.889591064E0,7.895032196E0,-1.736389160E-1,8.409008287E0
4.212940233E1,4.733157349E-1,7.867040405E0,-9.463320923E-1,7.937877358E0
4.213943933E1,-9.524693298E-1,7.686366119E0,-1.569186859E0,7.902516646E0
4.214947733E1,-1.824406128E0,6.842570801E0,-1.824106750E0,7.312769538E0
4.215951433E1,-2.358944550E0,5.545518036E0,-1.468745728E0,6.202789992E0
4.216955133E1,-2.601889343E0,4.066144409E0,-5.963598633E-1,4.864052179E0
4.217958933E1,-2.379601593E0,2.677482147E0,3.600013733E-1,3.600141022E0
4.218962633E1,-1.841770020E0,1.444645844E0,1.207239532E0,2.633732277E0
4.219966333E1,-1.394200745E0,5.105882263E-1,1.736538849E0,2.284745769E0
4.220970133E1,-1.059945831E0,-2.953358459E-1,2.237247620E0,2.493187786E0
4.221973833E1,-1.199006653E0,-9.592053223E-1,2.307002563E0,2.771272746E0
4.222977533E1,-1.327439575E0,-1.334474945E0,2.411634979E0,3.059232335E0
4.223981233E1,-1.162332916E0,-1.496138763E0,2.111060028E0,2.836551330E0
4.224985033E1,-8.143066406E-1,-1.348096619E0,1.315165100E0,2.051857461E0
4.225988733E1,3.908372498E-1,-1.030307465E0,6.333329773E-1,1.270983040E0
4.226992433E1,1.429227905E0,-1.234333191E0,1.492845612E0,2.407251306E0
4.227996133E1,-2.860551453E-1,-2.799478455E0,3.656895447E0,4.614302924E0
4.228999933E1,-3.187770996E0,-4.966372375E0,5.471122742E0,8.047355003E0
4.230003633E1,-6.558611298E0,-7.221133575E0,6.943910065E0,1.197405693E1
4.231007333E1,-1.013347733E1,-1.024514511E1,8.391100616E0,1.667515909E1
4.232011133E1,-1.356793533E1,-1.500180359E1,1.050934570E1,2.279450213E1
4.233014833E1,-1.991069550E1,-2.410991318E1,1.059242294E1,3.301398389E1
4.234018533E1,-2.423161011E1,-3.459336273E1,1.124461670E1,4.370712846E1
4.235022233E1,-2.320878708E1,-3.885574905E1,1.187750061E1,4.679200843E1
4.236026033E1,-1.678938629E1,-2.985002655E1,1.041593994E1,3.579663926E1
4.237029733E1,-1.452639221E1,-2.037143738E1,8.152646484E0,2.631496107E1
4.238033433E1,-1.560968948E1,-1.621308472E1,7.791896667E0,2.381680448E1
4.239037233E1,-1.539877808E1,-1.459090805E1,9.170529785E0,2.311094071E1
4.240040933E1,-1.505299713E1,-1.478640152E1,1.115764755E1,2.386888124E1
4.241044633E1,-1.572524918E1,-1.660781387E1,1.239093292E1,2.601226945E1
4.242048333E1,-1.524699371E1,-1.902783142E1,9.413025513E0,2.613683675E1
4.243052133E1,-1.194441147E1,-2.087828339E1,4.556075592E0,2.448120723E1
4.244055833E1,-1.034498749E1,-2.252366180E1,2.914439392E0,2.495652348E1
4.245059533E1,-1.059975769E1,-2.172507248E1,6.400989075E0,2.500612522E1
4.246063333E1,-9.522298279E0,-1.816682190E1,8.951834564E0,2.237952020E1
4.247067033E1,-8.627608795E0,-1.448193466E1,8.687783661E0,1.896416753E1
4.248070733E1,-8.497978363E0,-1.175984528E1,8.168513489E0,1.665035164E1
4.249074433E1,-7.433242493E0,-9.383836212E0,7.370522919E0,1.405823901E1
4.250078233E1,-6.020929413E0,-7.137008514E0,5.860313416E0,1.102414418E1
4.251081933E1,-5.516478424E0,-4.881349182E0,4.313879242E0,8.536314085E0
4.252085633E1,-5.734125824E0,-2.372117157E0,2.697390747E0,6.766317729E0
4.253089433E1,-5.898184662E0,2.477348328E-1,1.852397919E0,6.187191035E0
4.254093133E1,-5.016368408E0,2.783761139E0,2.196681976E0,6.143182383E0
4.255096833E1,-2.782114563E0,4.960235138E0,2.426903229E0,6.183361007E0
4.256100533E1,-5.251080322E-1,6.557563477E0,1.933828583E0,6.856899458E0
4.257104333E1,6.227050781E-1,7.651189270E0,1.368304596E0,7.797481409E0
4.258108033E1,6.304888916E-1,8.403524780E0,8.967851257E-1,8.474725278E0
4.259111733E1,5.969586182E-1,8.803792419E0,7.188052368E-1,8.853236782E0
4.260115533E1,4.182302856E-1,9.085506592E0,8.961863708E-1,9.139173738E0
4.261119233E1,1.002165985E0,9.544003143E0,1.058299255E0,9.654653281E0
4.262122933E1,1.032552795E0,9.201814728E0,5.707630920E-1,9.277140188E0
4.263126633E1,3.496728516E-1,6.956483917E0,1.691482544E-1,6.967320197E0
4.264130433E1,8.804690552E-1,3.469036102E0,-5.974076843E-1,3.628544223E0
4.265134133E1,2.241438904E0,5.617817688E-1,-1.510508881E0,2.760667346E0
4.266137833E1,3.245101776E0,-1.688638458E0,-9.213340759E-1,3.772405315E0
4.267141633E1,3.363056488E0,-3.283272400E0,7.378157043E-1,4.757562255E0
4.268145333E1,3.106190643E0,-3.928730164E0,1.326242065E0,5.180951556E0
4.269149033E1,2.640808411E0,-3.704646149E0,5.444178772E-1,4.581993341E0
4.270152733E1,1.866019592E0,-3.025059357E0,-5.963598633E-1,3.603978124E0
4.271156533E1,1.142124939E0,-2.310295715E0,-1.384171600E0,2.925379751E0
4.272160233E1,8.433462524E-1,-1.738335114E0,-1.648821259E0,2.540010514E0
4.273163933E1,7.521858215E-1,-1.447340240E0,-1.400637360E0,2.149967975E0
4.274167733E1,4.724176025E-1,-1.515897675E0,-6.274951172E-1,1.707300288E0
4.275171433E1,1.038839722E-1,-1.732048187E0,8.396040344E-1,1.927619708E0
4.276175133E1,-3.347039795E-1,-1.880389709E0,2.818488922E0,3.404669149E0
4.277178833E1,-9.398954773E-1,-1.997146912E0,4.100872192E0,4.657161371E0
4.278182633E1,-2.101929016E0,-3.001707916E0,4.624183960E0,5.900121465E0
4.279186333E1,-3.782633972E0,-5.430557098E0,5.408702545E0,8.547124276E0
4.280190033E1,-5.835016022E0,-9.029672699E0,6.394103394E0,1.250867536E1
4.281193833E1,-7.749684448E0,-1.330238754E1,7.408992920E0,1.708520704E1
4.282197533E1,-9.632768555E0,-1.878967667E1,6.766678619E0,2.217273368E1
4.283201233E1,-1.176508438E1,-2.462813553E1,8.659492493E0,2.863475302E1
4.284204933E1,-1.754621246E1,-2.864443359E1,1.553634201E1,3.701014821E1
4.285208733E1,-2.663126999E1,-2.883199356E1,1.741822861E1,4.294069261E1
4.286212450E1,-2.877930313E1,-2.502900192E1,1.103280716E1,3.970418189E1
4.287216150E1,-2.410721878E1,-2.083113144E1,7.982899475E0,3.284540635E1
4.288219850E1,-2.079834961E1,-1.876692398E1,1.089329727E1,3.005715734E1
4.289223650E1,-2.138048904E1,-1.851739288E1,1.305150925E1,3.115061869E1
4.290227350E1,-2.312900299E1,-1.847877319E1,1.357871292E1,3.256988306E1
4.291231050E1,-2.292856979E1,-1.851709351E1,1.293026138E1,3.218374938E1
4.292234850E1,-1.994677048E1,-1.834734650E1,1.258268417E1,2.988013917E1
4.293238550E1,-1.569635925E1,-1.707095078E1,1.277623169E1,2.647687954E1
4.294242250E1,-1.192734695E1,-1.579126190E1,1.189291855E1,2.308824527E1
4.295245950E1,-9.410181427E0,-1.492995300E1,1.008782227E1,2.032779302E1
4.296249750E1,-8.140521698E0,-1.396565826E1,8.207432556E0,1.812924856E1
4.297253450E1,-7.422165527E0,-1.273581573E1,6.329886932E0,1.604235058E1
4.298257150E1,-6.828050995E0,-1.120674545E1,4.095633087E0,1.374727735E1
4.299260950E1,-5.651347961E0,-9.596244507E0,1.775008850E0,1.127724695E1
4.300264650E1,-3.553909607E0,-8.003855896E0,7.107220459E-1,8.786188510E0
4.301268350E1,-1.048419800E0,-6.481371918E0,6.988966370E-1,6.602713270E0
4.302272050E1,1.499282227E0,-4.888983307E0,8.680448914E-1,5.186859060E0
4.303275850E1,3.485801239E0,-3.386557617E0,7.831713867E-1,4.922696435E0
4.304279550E1,5.124293976E0,-1.909728699E0,6.216572571E-1,5.503808699E0
4.305283250E1,6.382727051E0,-4.004173279E-1,9.303153992E-1,6.462586586E0
4.306286950E1,7.392377472E0,1.225202179E0,1.488953705E0,7.639721736E0
4.307290750E1,8.101752319E0,2.661315765E0,1.801354065E0,8.715840104E0
4.308294450E1,8.027207336E0,3.710933075E0,1.314716034E0,8.940668888E0
4.309298150E1,6.918013916E0,4.356091461E0,3.020718384E-1,8.180812720E0
4.310301950E1,5.122198334E0,4.462220764E0,-4.305047607E-1,6.806883594E0
4.311305650E1,2.843636627E0,4.223018188E0,-1.303339691E0,5.255363569E0
4.312309350E1,6.602769470E-1,3.817960510E0,-2.179318085E0,4.445471338E0
4.313313050E1,-5.439688110E-1,3.574716339E0,-2.639910278E0,4.477010749E0
4.314316850E1,-1.484313354E0,3.267255707E0,-2.019600220E0,4.117879434E0
4.315320550E1,-2.952011261E0,2.617906036E0,-1.429826660E0,4.196689979E0
4.316324250E1,-2.774779816E0,2.253264313E0,-2.107617188E-1,3.580645695E0
4.317328050E1,-1.916764069E0,2.150577850E0,1.907633057E0,3.455145940E0
4.318331750E1,-1.509311371E0,2.020049286E0,3.419339447E0,4.248588258E0
4.319335450E1,-1.714684296E0,1.657503204E0,4.185296631E0,4.817070375E0
4.320339150E1,-1.835034027E0,1.190175018E0,3.981270905E0,4.542508610E0
4.321342950E1,-1.601519623E0,1.060843964E0,2.433639221E0,3.100460430E0
4.322346650E1,-1.815275116E0,9.665400696E-1,-2.131567383E-1,2.067573275E0
4.323350350E1,-9.457333374E-1,1.040037231E0,-2.136058044E0,2.557114185E0
4.324354150E1,6.366261292E-1,7.966433716E-1,-1.654509430E0,1.943536710E0
4.325357850E1,2.107018433E0,5.418731689E-2,-3.279679871E-1,2.133078981E0
4.326361550E1,3.144660645E0,-7.891589355E-1,6.084846497E-1,3.298774919E0
4.327365250E1,3.800297241E0,-1.381327515E0,2.716999969E0,4.871592518E0
4.328369050E1,2.497256927E0,-2.122136993E0,5.462889862E0,6.370472763E0
4.329372750E1,-8.921447754E-1,-3.458258514E0,8.090675354E0,8.843896310E0
4.330376450E1,-4.554279327E0,-5.047054596E0,9.267677765E0,1.149365353E1
4.331380150E1,-7.847431183E0,-6.813980255E0,6.616690521E0,1.232043411E1
4.332383950E1,-1.220412140E1,-1.015757721E1,3.935466156E0,1.635863221E1
4.333387650E1,-1.664867889E1,-1.713367035E1,4.913831635E0,2.439030360E1
4.334391350E1,-2.006981461E1,-2.804912155E1,1.101155136E1,3.620504028E1
4.335395150E1,-2.202819214E1,-3.880560333E1,1.798420166E1,4.810974546E1
4.336398850E1,-1.805994415E1,-3.511517761E1,1.644689850E1,4.277543398E1
4.337402550E1,-1.311677353E1,-2.155472672E1,1.236548584E1,2.809913222E1
4.338406250E1,-1.026460464E1,-1.206476120E1,1.442190948E1,2.142223248E1
4.339410050E1,-7.162156219E0,-8.241411896E0,1.633103943E1,1.964485176E1
4.340413750E1,-8.254135437E0,-1.064047302E1,1.611369141E1,2.100003497E1
4.341417450E1,-1.389979523E1,-1.667038376E1,1.314177155E1,2.537345387E1
4.342421250E1,-2.101330261E1,-2.362222733E1,8.191864929E0,3.265999329E1
4.343424950E1,-2.341595627E1,-2.957983841E1,2.845582581E-1,3.772737496E1
4.344428650E1,-1.908171936E1,-3.067316483E1,-5.302872620E0,3.651130663E1
4.345432350E1,-1.549936890E1,-2.602113876E1,3.338058472E0,3.047085055E1
4.346436150E1,-1.426817917E1,-2.083262833E1,1.108953918E1,2.757820188E1
4.347439850E1,-1.157647659E1,-1.659553940E1,1.464913696E1,2.498047141E1
4.348443550E1,-7.397466888E0,-1.424123520E1,1.514131348E1,2.206342381E1
4.349447250E1,-3.729045410E0,-1.330074097E1,1.196836166E1,1.827723094E1
4.350451050E1,-1.916764069E0,-1.307590851E1,7.329059143E0,1.511186540E1
4.351454750E1,-2.193388824E0,-1.208092758E1,4.986280975E0,1.325227391E1
4.352458450E1,-2.725831604E0,-8.919052734E0,4.233047333E0,1.024198952E1
4.353462250E1,-3.378624115E0,-5.107379150E0,2.988984375E0,6.814282816E0
4.354465950E1,-4.932243347E0,-1.712289276E0,1.965113525E0,5.578586754E0
4.355469650E1,-6.147266693E0,1.276246033E0,2.019450531E0,6.595140042E0
4.356473350E1,-5.560486908E0,3.861968994E0,2.580483856E0,7.245185719E0
4.357477150E1,-3.447181549E0,5.765410767E0,2.442919922E0,7.147788447E0
4.358480850E1,-1.000220032E0,7.024891663E0,1.348395996E0,7.222722115E0
4.359484550E1,1.048120422E0,7.957751770E0,2.098635864E-1,8.029222402E0
4.360488250E1,1.976190491E0,8.665929108E0,-4.595443726E-1,8.900271748E0
4.361492050E1,2.630479889E0,9.355095978E0,-5.411247253E-1,9.732936924E0
4.362495750E1,3.220103760E0,9.543404388E0,-5.388793945E-3,1.007202386E1
4.363499450E1,3.484603729E0,9.131610718E0,1.226549377E0,9.850543174E0
4.364503250E1,3.482957153E0,8.295449524E0,2.103575592E0,9.239615988E0
4.365506950E1,2.422562256E0,5.747597809E0,1.964215393E0,6.539253059E0
4.366510650E1,1.099463654E0,2.086810455E0,-1.788780212E-1,2.365501120E0
4.367514350E1,6.514453125E-1,-7.265890503E-1,-2.867287445E0,3.028803383E0
4.368518150E1,4.730163574E-1,-2.801723785E0,-4.463567963E0,5.291203984E0
4.369521850E1,3.459306335E-1,-3.672762451E0,-3.642225952E0,5.184077730E0
4.370525550E1,6.191125488E-1,-3.665128326E0,-1.283131714E0,3.932288518E0
4.371529250E1,5.456153870E-1,-3.088826752E0,4.358935547E-1,3.166788601E0
4.372533050E1,-8.397537231E-2,-2.171983337E0,9.526190186E-1,2.373193308E0
4.373536750E1,-9.815089417E-1,-1.381177826E0,5.001100159E-1,1.766669753E0
4.374540450E1,-1.506616974E0,-1.124311981E0,-4.426295471E-1,1.931293104E0
4.375544250E1,-1.664987640E0,-1.341360626E0,-9.735754395E-1,2.349315072E0
4.376547950E1,-1.405427399E0,-1.694626007E0,-8.587641907E-1,2.363146084E0
4.377551650E1,-7.743397522E-1,-1.855242004E0,1.541793823E-1,2.016257977E0
4.378555350E1,-4.101470947E-1,-2.088307343E0,1.694925385E0,2.720665407E0
4.379559150E1,-5.613327026E-1,-2.409239960E0,3.291654968E0,4.117587160E0
4.380562850E1,-7.964936829E-1,-2.831062775E0,4.988376617E0,5.790787502E0
4.381566550E1,-1.259630585E0,-4.121529236E0,7.095245361E0,8.301576910E0
4.382570250E1,-2.292183380E0,-6.420747986E0,9.184151459E0,1.143803949E1
4.383574050E1,-4.227359161E0,-9.851314087E0,9.855954437E0,1.456223858E1
4.384577750E1,-6.438560944E0,-1.494043121E1,9.301208038E0,1.873990456E1
4.385581483E1,-9.331445160E0,-2.073398346E1,1.351329895E1,2.644963492E1
4.386585283E1,-1.711825241E1,-2.572819794E1,1.921569077E1,3.638979948E1
4.387588983E1,-3.081701569E1,-2.803834396E1,1.589634338E1,4.459294699E1
4.388592683E1,-4.169908630E1,-2.689651840E1,9.372908936E0,5.049839525E1
4.389596383E1,-3.969640091E1,-2.256692184E1,6.945257263E0,4.618773436E1
4.390600183E1,-2.998968613E1,-1.729907639E1,8.209677887E0,3.558142955E1
4.391603883E1,-2.181638260E1,-1.444511124E1,1.110271179E1,2.842333544E1
4.392607583E1,-1.643477371E1,-1.405711807E1,1.498578690E1,2.631117946E1
4.393611283E1,-1.454585175E1,-1.529803757E1,1.803329956E1,2.776349491E1
4.394615083E1,-1.448373093E1,-1.616099304E1,1.859568008E1,2.857893412E1
4.395618783E1,-1.447744400E1,-1.615470612E1,1.673804306E1,2.739950729E1
4.396622483E1,-1.464449661E1,-1.553679108E1,1.375055557E1,2.539549048E1
4.397626183E1,-1.506916351E1,-1.414303940E1,1.050275940E1,2.318217435E1
4.398629983E1,-1.505254807E1,-1.242940292E1,7.796087952E0,2.102018667E1
4.399633683E1,-1.387509659E1,-1.090452393E1,5.460644531E0,1.847283373E1
4.400637383E1,-1.116752701E1,-9.117539978E0,3.409310303E0,1.481440486E1
4.401641183E1,-8.300688629E0,-7.981552277E0,1.754202118E0,1.164834038E1
4.402644883E1,-5.289700012E0,-7.184609528E0,7.309300232E-1,8.951748376E0
4.403648583E1,-1.067879333E0,-6.129004669E0,4.540058899E-1,6.237883123E0
4.404652283E1,4.074526978E0,-5.056035919E0,2.082170105E-1,6.496816423E0
4.405656083E1,8.610394592E0,-3.967798920E0,-8.619076538E-1,9.519727313E0
4.406659783E1,1.164204025E1,-2.818488922E0,-6.581813049E-1,1.199642379E1
4.407663483E1,1.262908768E1,-1.636546783E0,2.033970337E0,1.289609151E1
4.408667183E1,1.112486572E1,-1.393601990E-1,3.374432831E0,1.162621415E1
4.409670983E1,8.604706421E0,1.712438965E0,3.510649567E0,9.449766144E0
4.410674683E1,5.941444702E0,3.293750610E0,2.926115112E0,7.396736299E0
4.411678383E1,3.660038910E0,4.182751923E0,1.997446289E0,5.906021516E0
4.412682183E1,2.147733765E0,4.303251343E0,1.038240967E0,4.920231371E0
4.413685883E1,8.910969543E-1,3.733087006E0,8.966354370E-2,3.839014447E0
4.414689583E1,-4.022135925E-1,2.799328766E0,-8.659492493E-1,2.957682440E0
4.415693283E1,-1.799857178E0,1.894759827E0,-1.536255341E0,3.031448685E0
4.416697083E1,-3.123255157E0,1.087787933E0,-1.809586945E0,3.769961575E0
4.417700783E1,-4.058659973E0,4.492158508E-1,-1.806742859E0,4.465292310E0
4.418704483E1,-4.141737213E0,1.743873596E-1,-1.189875641E0,4.312795165E0
4.419708183E1,-3.607647858E0,1.025367737E-1,-4.288581848E-1,3.634495315E0
